Region/Country/Area,Country/Area name,Year,Variables,"Enrollment in primary, lower secondary and upper secondary education levels"
344,"China, Hong Kong SAR",2022,Gross enrollment ratio - Primary (male),102.2
344,"China, Hong Kong SAR",2022,Gross enrollment ratio - Primary (female),99.9
344,"China, Hong Kong SAR",2022,Students enrolled in lower secondary education (thousands),178
344,"China, Hong Kong SAR",2022,Gross enrollment ratio - Lower secondary level (male),106.6
344,"China, Hong Kong SAR",2022,Gross enrollment ratio - Lower secondary level (female),104.0
344,"China, Hong Kong SAR",2022,Students enrolled in upper secondary education (thousands),161
344,"China, Hong Kong SAR",2022,Gross enrollment ratio - Upper secondary level (male),100.1
344,"China, Hong Kong SAR",2022,Gross enrollment ratio - Upper secondary level (female),97.0
446,"China, Macao SAR",2005,Students enrolled in primary education (thousands),37
446,"China, Macao SAR",2005,Gross enrollment ratio - Primary (male),104.9
446,"China, Macao SAR",2005,Gross enrollment ratio - Primary (female),100.6
446,"China, Macao SAR",2005,Students enrolled in lower secondary education (thousands),27
446,"China, Macao SAR",2005,Gross enrollment ratio - Lower secondary level (male),115.3
446,"China, Macao SAR",2005,Gross enrollment ratio - Lower secondary level (female),112.2
446,"China, Macao SAR",2005,Students enrolled in upper secondary education (thousands),20
446,"China, Macao SAR",2005,Gross enrollment ratio - Upper secondary level (male),69.3
446,"China, Macao SAR",2005,Gross enrollment ratio - Upper secondary level (female),77.3
446,"China, Macao SAR",2010,Students enrolled in primary education (thousands),25
446,"China, Macao SAR",2010,Gross enrollment ratio - Primary (male),102.7
446,"China, Macao SAR",2010,Gross enrollment ratio - Primary (female),99.6
446,"China, Macao SAR",2010,Students enrolled in lower secondary education (thousands),20
446,"China, Macao SAR",2010,Gross enrollment ratio - Lower secondary level (male),107.2
446,"China, Macao SAR",2010,Gross enrollment ratio - Lower secondary level (female),102.6
446,"China, Macao SAR",2010,Students enrolled in upper secondary education (thousands),18
446,"China, Macao SAR",2010,Gross enrollment ratio - Upper secondary level (male),76.8
446,"China, Macao SAR",2010,Gross enrollment ratio - Upper secondary level (female),82.1
446,"China, Macao SAR",2015,Students enrolled in primary education (thousands),24
446,"China, Macao SAR",2015,Gross enrollment ratio - Primary (male),98.0
446,"China, Macao SAR",2015,Gross enrollment ratio - Primary (female),101.8
446,"China, Macao SAR",2015,Students enrolled in lower secondary education (thousands),14
446,"China, Macao SAR",2015,Gross enrollment ratio - Lower secondary level (male),110.9
446,"China, Macao SAR",2015,Gross enrollment ratio - Lower secondary level (female),107.2
446,"China, Macao SAR",2015,Students enrolled in upper secondary education (thousands),16
446,"China, Macao SAR",2015,Gross enrollment ratio - Upper secondary level (male),92.2
446,"China, Macao SAR",2015,Gross enrollment ratio - Upper secondary level (female),97.6
446,"China, Macao SAR",2022,Students enrolled in primary education (thousands),37
446,"China, Macao SAR",2022,Gross enrollment ratio - Primary (male),83.1
446,"China, Macao SAR",2022,Gross enrollment ratio - Primary (female),87.1
446,"China, Macao SAR",2022,Students enrolled in lower secondary education (thousands),16
446,"China, Macao SAR",2022,Gross enrollment ratio - Lower secondary level (male),98.2
446,"China, Macao SAR",2022,Gross enrollment ratio - Lower secondary level (female),92.5
446,"China, Macao SAR",2022,Students enrolled in upper secondary education (thousands),13
446,"China, Macao SAR",2022,Gross enrollment ratio - Upper secondary level (male),83.2
446,"China, Macao SAR",2022,Gross enrollment ratio - Upper secondary level (female),86.3
191,Croatia,2005,Students enrolled in primary education (thousands),196
191,Croatia,2005,Gross enrollment ratio - Primary (male),100.4
191,Croatia,2005,Gross enrollment ratio - Primary (female),99.9
191,Croatia,2005,Students enrolled in lower secondary education (thousands),208
191,Croatia,2005,Gross enrollment ratio - Lower secondary level (male),105.0
191,Croatia,2005,Gross enrollment ratio - Lower secondary level (female),107.4
191,Croatia,2005,Students enrolled in upper secondary education (thousands),192
191,Croatia,2005,Gross enrollment ratio - Upper secondary level (male),90.3
191,Croatia,2005,Gross enrollment ratio - Upper secondary level (female),94.6
191,Croatia,2010,Students enrolled in primary education (thousands),167
191,Croatia,2010,Gross enrollment ratio - Primary (male),98.2
191,Croatia,2010,Gross enrollment ratio - Primary (female),98.0
191,Croatia,2010,Students enrolled in lower secondary education (thousands),208
191,Croatia,2010,Gross enrollment ratio - Lower secondary level (male),103.9
191,Croatia,2010,Gross enrollment ratio - Lower secondary level (female),106.9
191,Croatia,2010,Students enrolled in upper secondary education (thousands),181
191,Croatia,2010,Gross enrollment ratio - Upper secondary level (male),87.3
191,Croatia,2010,Gross enrollment ratio - Upper secondary level (female),97.7
191,Croatia,2015,Students enrolled in primary education (thousands),162
191,Croatia,2015,Gross enrollment ratio - Primary (male),98.5
191,Croatia,2015,Gross enrollment ratio - Primary (female),99.0
191,Croatia,2015,Students enrolled in lower secondary education (thousands),179
191,Croatia,2015,Gross enrollment ratio - Lower secondary level (male),106.5
191,Croatia,2015,Gross enrollment ratio - Lower secondary level (female),110.7
191,Croatia,2015,Students enrolled in upper secondary education (thousands),182
191,Croatia,2015,Gross enrollment ratio - Upper secondary level (male),91.7
191,Croatia,2015,Gross enrollment ratio - Upper secondary level (female),96.5
191,Croatia,2021,Students enrolled in primary education (thousands),152
191,Croatia,2021,Gross enrollment ratio - Primary (male),95.8
191,Croatia,2021,Gross enrollment ratio - Primary (female),96.1
191,Croatia,2021,Students enrolled in lower secondary education (thousands),177
191,Croatia,2021,Gross enrollment ratio - Lower secondary level (male),107.2
191,Croatia,2021,Gross enrollment ratio - Lower secondary level (female),113.0
191,Croatia,2021,Students enrolled in upper secondary education (thousands),149
191,Croatia,2021,Gross enrollment ratio - Upper secondary level (male),93.1
191,Croatia,2021,Gross enrollment ratio - Upper secondary level (female),98.5
196,Cyprus,2005,Students enrolled in primary education (thousands),61
196,Cyprus,2005,Gross enrollment ratio - Primary (male),99.9
196,Cyprus,2005,Gross enrollment ratio - Primary (female),99.8
196,Cyprus,2005,Students enrolled in lower secondary education (thousands),32
196,Cyprus,2005,Gross enrollment ratio - Lower secondary level (male),94.4
196,Cyprus,2005,Gross enrollment ratio - Lower secondary level (female),95.1
196,Cyprus,2005,Students enrolled in upper secondary education (thousands),32
196,Cyprus,2005,Gross enrollment ratio - Upper secondary level (male),91.1
196,Cyprus,2005,Gross enrollment ratio - Upper secondary level (female),95.6
196,Cyprus,2010,Students enrolled in primary education (thousands),55
196,Cyprus,2010,Gross enrollment ratio - Primary (male),101.6
196,Cyprus,2010,Gross enrollment ratio - Primary (female),101.6
196,Cyprus,2010,Students enrolled in lower secondary education (thousands),31
196,Cyprus,2010,Gross enrollment ratio - Lower secondary level (male),96.6
196,Cyprus,2010,Gross enrollment ratio - Lower secondary level (female),96.6
196,Cyprus,2010,Students enrolled in upper secondary education (thousands),33
196,Cyprus,2010,Gross enrollment ratio - Upper secondary level (male),86.0
196,Cyprus,2010,Gross enrollment ratio - Upper secondary level (female),88.1
196,Cyprus,2015,Students enrolled in primary education (thousands),54
196,Cyprus,2015,Gross enrollment ratio - Primary (male),99.3
196,Cyprus,2015,Gross enrollment ratio - Primary (female),99.3
196,Cyprus,2015,Students enrolled in lower secondary education (thousands),27
196,Cyprus,2015,Gross enrollment ratio - Lower secondary level (male),100.0
196,Cyprus,2015,Gross enrollment ratio - Lower secondary level (female),99.2
196,Cyprus,2015,Students enrolled in upper secondary education (thousands),30
196,Cyprus,2015,Gross enrollment ratio - Upper secondary level (male),100.3
196,Cyprus,2015,Gross enrollment ratio - Upper secondary level (female),99.6
196,Cyprus,2021,Students enrolled in primary education (thousands),59
196,Cyprus,2021,Gross enrollment ratio - Primary (male),99.0
196,Cyprus,2021,Gross enrollment ratio - Primary (female),99.2
196,Cyprus,2021,Students enrolled in lower secondary education (thousands),29
196,Cyprus,2021,Gross enrollment ratio - Lower secondary level (male),104.5
196,Cyprus,2021,Gross enrollment ratio - Lower secondary level (female),103.7
196,Cyprus,2021,Students enrolled in upper secondary education (thousands),28
196,Cyprus,2021,Gross enrollment ratio - Upper secondary level (male),102.3
196,Cyprus,2021,Gross enrollment ratio - Upper secondary level (female),99.5
203,Czechia,2005,Students enrolled in primary education (thousands),503
203,Czechia,2005,Gross enrollment ratio - Primary (male),107.5
203,Czechia,2005,Gross enrollment ratio - Primary (female),106.0
203,Czechia,2005,Students enrolled in lower secondary education (thousands),495
203,Czechia,2005,Gross enrollment ratio - Lower secondary level (male),98.7
203,Czechia,2005,Gross enrollment ratio - Lower secondary level (female),99.5
203,Czechia,2005,Students enrolled in upper secondary education (thousands),481
203,Czechia,2005,Gross enrollment ratio - Upper secondary level (male),92.1
203,Czechia,2005,Gross enrollment ratio - Upper secondary level (female),94.2
203,Czechia,2010,Students enrolled in primary education (thousands),463
203,Czechia,2010,Gross enrollment ratio - Primary (male),101.1
203,Czechia,2010,Gross enrollment ratio - Primary (female),100.9
203,Czechia,2010,Students enrolled in lower secondary education (thousands),379
203,Czechia,2010,Gross enrollment ratio - Lower secondary level (male),103.1
203,Czechia,2010,Gross enrollment ratio - Lower secondary level (female),102.7
203,Czechia,2010,Students enrolled in upper secondary education (thousands),458
203,Czechia,2010,Gross enrollment ratio - Upper secondary level (male),94.6
203,Czechia,2010,Gross enrollment ratio - Upper secondary level (female),96.2
203,Czechia,2015,Students enrolled in primary education (thousands),535
203,Czechia,2015,Gross enrollment ratio - Primary (male),96.8
203,Czechia,2015,Gross enrollment ratio - Primary (female),97.1
203,Czechia,2015,Students enrolled in lower secondary education (thousands),370
203,Czechia,2015,Gross enrollment ratio - Lower secondary level (male),99.7
203,Czechia,2015,Gross enrollment ratio - Lower secondary level (female),100.1
203,Czechia,2015,Students enrolled in upper secondary education (thousands),400
203,Czechia,2015,Gross enrollment ratio - Upper secondary level (male),108.9
203,Czechia,2015,Gross enrollment ratio - Upper secondary level (female),110.7
203,Czechia,2021,Students enrolled in primary education (thousands),564
203,Czechia,2021,Gross enrollment ratio - Primary (male),99.9
203,Czechia,2021,Gross enrollment ratio - Primary (female),99.8
203,Czechia,2021,Students enrolled in lower secondary education (thousands),457
203,Czechia,2021,Gross enrollment ratio - Lower secondary level (male),96.2
203,Czechia,2021,Gross enrollment ratio - Lower secondary level (female),96.4
203,Czechia,2021,Students enrolled in upper secondary education (thousands),413
203,Czechia,2021,Gross enrollment ratio - Upper secondary level (male),103.6
203,Czechia,2021,Gross enrollment ratio - Upper secondary level (female),105.8
208,Denmark,2005,Students enrolled in primary education (thousands),414
208,Denmark,2005,Gross enrollment ratio - Primary (male),98.2
208,Denmark,2005,Gross enrollment ratio - Primary (female),98.2
208,Denmark,2005,Students enrolled in lower secondary education (thousands),234
208,Denmark,2005,Gross enrollment ratio - Lower secondary level (male),116.6
208,Denmark,2005,Gross enrollment ratio - Lower secondary level (female),119.1
208,Denmark,2005,Students enrolled in upper secondary education (thousands),231
208,Denmark,2005,Gross enrollment ratio - Upper secondary level (male),123.9
208,Denmark,2005,Gross enrollment ratio - Upper secondary level (female),129.9
208,Denmark,2010,Students enrolled in primary education (thousands),403
208,Denmark,2010,Gross enrollment ratio - Primary (male),100.1
208,Denmark,2010,Gross enrollment ratio - Primary (female),100.2
208,Denmark,2010,Students enrolled in lower secondary education (thousands),248
208,Denmark,2010,Gross enrollment ratio - Lower secondary level (male),115.0
208,Denmark,2010,Gross enrollment ratio - Lower secondary level (female),116.8
208,Denmark,2010,Students enrolled in upper secondary education (thousands),256
208,Denmark,2010,Gross enrollment ratio - Upper secondary level (male),121.8
208,Denmark,2010,Gross enrollment ratio - Upper secondary level (female),122.3
208,Denmark,2015,Students enrolled in primary education (thousands),469
208,Denmark,2015,Gross enrollment ratio - Primary (male),101.4
208,Denmark,2015,Gross enrollment ratio - Primary (female),100.4
208,Denmark,2015,Students enrolled in lower secondary education (thousands),242
208,Denmark,2015,Gross enrollment ratio - Lower secondary level (male),118.9
208,Denmark,2015,Gross enrollment ratio - Lower secondary level (female),118.7
208,Denmark,2015,Students enrolled in upper secondary education (thousands),312
208,Denmark,2015,Gross enrollment ratio - Upper secondary level (male),143.7
208,Denmark,2015,Gross enrollment ratio - Upper secondary level (female),153.2
208,Denmark,2022,Students enrolled in primary education (thousands),436
208,Denmark,2022,Gross enrollment ratio - Primary (male),100.6
208,Denmark,2022,Gross enrollment ratio - Primary (female),99.9
208,Denmark,2022,Students enrolled in lower secondary education (thousands),245
208,Denmark,2022,Gross enrollment ratio - Lower secondary level (male),118.6
208,Denmark,2022,Gross enrollment ratio - Lower secondary level (female),118.7
208,Denmark,2022,Students enrolled in upper secondary education (thousands),292
208,Denmark,2022,Gross enrollment ratio - Upper secondary level (male),143.4
208,Denmark,2022,Gross enrollment ratio - Upper secondary level (female),140.6
233,Estonia,2005,Students enrolled in primary education (thousands),86
233,Estonia,2005,Gross enrollment ratio - Primary (male),105.0
233,Estonia,2005,Gross enrollment ratio - Primary (female),102.1
233,Estonia,2005,Students enrolled in lower secondary education (thousands),64
233,Estonia,2005,Gross enrollment ratio - Lower secondary level (male),112.6
233,Estonia,2005,Gross enrollment ratio - Lower secondary level (female),108.5
233,Estonia,2005,Students enrolled in upper secondary education (thousands),61
233,Estonia,2005,Gross enrollment ratio - Upper secondary level (male),93.1
233,Estonia,2005,Gross enrollment ratio - Upper secondary level (female),103.9
233,Estonia,2010,Students enrolled in primary education (thousands),73
233,Estonia,2010,Gross enrollment ratio - Primary (male),99.9
233,Estonia,2010,Gross enrollment ratio - Primary (female),99.3
233,Estonia,2010,Students enrolled in lower secondary education (thousands),42
233,Estonia,2010,Gross enrollment ratio - Lower secondary level (male),112.0
233,Estonia,2010,Gross enrollment ratio - Lower secondary level (female),106.2
233,Estonia,2010,Students enrolled in upper secondary education (thousands),53
233,Estonia,2010,Gross enrollment ratio - Upper secondary level (male),110.3
233,Estonia,2010,Gross enrollment ratio - Upper secondary level (female),114.4
233,Estonia,2015,Students enrolled in primary education (thousands),80
233,Estonia,2015,Gross enrollment ratio - Primary (male),97.0
233,Estonia,2015,Gross enrollment ratio - Primary (female),96.8
233,Estonia,2015,Students enrolled in lower secondary education (thousands),37
233,Estonia,2015,Gross enrollment ratio - Lower secondary level (male),104.0
233,Estonia,2015,Gross enrollment ratio - Lower secondary level (female),101.9
233,Estonia,2015,Students enrolled in upper secondary education (thousands),41
233,Estonia,2015,Gross enrollment ratio - Upper secondary level (male),112.6
233,Estonia,2015,Gross enrollment ratio - Upper secondary level (female),116.3
233,Estonia,2022,Students enrolled in primary education (thousands),88
233,Estonia,2022,Gross enrollment ratio - Primary (male),99.5
233,Estonia,2022,Gross enrollment ratio - Primary (female),99.1
233,Estonia,2022,Students enrolled in lower secondary education (thousands),47
233,Estonia,2022,Gross enrollment ratio - Lower secondary level (male),103.9
233,Estonia,2022,Gross enrollment ratio - Lower secondary level (female),102.6
233,Estonia,2022,Students enrolled in upper secondary education (thousands),49
233,Estonia,2022,Gross enrollment ratio - Upper secondary level (male),117.9
233,Estonia,2022,Gross enrollment ratio - Upper secondary level (female),128.7
246,Finland,2005,Students enrolled in primary education (thousands),382
246,Finland,2005,Gross enrollment ratio - Primary (male),100.1
246,Finland,2005,Gross enrollment ratio - Primary (female),99.4
246,Finland,2005,Students enrolled in lower secondary education (thousands),199
246,Finland,2005,Gross enrollment ratio - Lower secondary level (male),100.6
246,Finland,2005,Gross enrollment ratio - Lower secondary level (female),100.5
246,Finland,2005,Students enrolled in upper secondary education (thousands),232
246,Finland,2005,Gross enrollment ratio - Upper secondary level (male),117.6
246,Finland,2005,Gross enrollment ratio - Upper secondary level (female),127.8
246,Finland,2010,Students enrolled in primary education (thousands),347
246,Finland,2010,Gross enrollment ratio - Primary (male),100.0
246,Finland,2010,Gross enrollment ratio - Primary (female),99.4
246,Finland,2010,Students enrolled in lower secondary education (thousands),193
246,Finland,2010,Gross enrollment ratio - Lower secondary level (male),100.8
246,Finland,2010,Gross enrollment ratio - Lower secondary level (female),100.3
246,Finland,2010,Students enrolled in upper secondary education (thousands),234
246,Finland,2010,Gross enrollment ratio - Upper secondary level (male),111.2
246,Finland,2010,Gross enrollment ratio - Upper secondary level (female),121.6
246,Finland,2015,Students enrolled in primary education (thousands),355
246,Finland,2015,Gross enrollment ratio - Primary (male),99.8
246,Finland,2015,Gross enrollment ratio - Primary (female),99.3
246,Finland,2015,Students enrolled in lower secondary education (thousands),178
246,Finland,2015,Gross enrollment ratio - Lower secondary level (male),101.6
246,Finland,2015,Gross enrollment ratio - Lower secondary level (female),101.2
246,Finland,2015,Students enrolled in upper secondary education (thousands),362
246,Finland,2015,Gross enrollment ratio - Upper secondary level (male),184.9
246,Finland,2015,Gross enrollment ratio - Upper secondary level (female),212.6
246,Finland,2022,Students enrolled in primary education (thousands),367
246,Finland,2022,Gross enrollment ratio - Primary (male),98.8
246,Finland,2022,Gross enrollment ratio - Primary (female),98.4
246,Finland,2022,Students enrolled in lower secondary education (thousands),191
246,Finland,2022,Gross enrollment ratio - Lower secondary level (male),102.5
246,Finland,2022,Gross enrollment ratio - Lower secondary level (female),102.0
246,Finland,2022,Students enrolled in upper secondary education (thousands),343
246,Finland,2022,Gross enrollment ratio - Upper secondary level (male),172.1
246,Finland,2022,Gross enrollment ratio - Upper secondary level (female),205.9
250,France,2005,Students enrolled in primary education (thousands),"4,015"
250,France,2005,Gross enrollment ratio - Primary (male),105.1
250,France,2005,Gross enrollment ratio - Primary (female),104.1
250,France,2005,Students enrolled in lower secondary education (thousands),"3,352"
250,France,2005,Gross enrollment ratio - Lower secondary level (male),106.6
250,France,2005,Gross enrollment ratio - Lower secondary level (female),105.4
250,France,2005,Students enrolled in upper secondary education (thousands),"2,684"
250,France,2005,Gross enrollment ratio - Upper secondary level (male),106.5
250,France,2005,Gross enrollment ratio - Upper secondary level (female),108.9
250,France,2010,Students enrolled in primary education (thousands),"4,159"
250,France,2010,Gross enrollment ratio - Primary (male),103.4
250,France,2010,Gross enrollment ratio - Primary (female),102.1
250,France,2010,Students enrolled in lower secondary education (thousands),"3,249"
250,France,2010,Gross enrollment ratio - Lower secondary level (male),103.1
250,France,2010,Gross enrollment ratio - Lower secondary level (female),102.7
250,France,2010,Students enrolled in upper secondary education (thousands),"2,624"
250,France,2010,Gross enrollment ratio - Upper secondary level (male),109.6
250,France,2010,Gross enrollment ratio - Upper secondary level (female),112.7
250,France,2015,Students enrolled in primary education (thousands),"4,256"
250,France,2015,Gross enrollment ratio - Primary (male),102.3
250,France,2015,Gross enrollment ratio - Primary (female),101.7
250,France,2015,Students enrolled in lower secondary education (thousands),"3,376"
250,France,2015,Gross enrollment ratio - Lower secondary level (male),101.0
250,France,2015,Gross enrollment ratio - Lower secondary level (female),100.5
250,France,2015,Students enrolled in upper secondary education (thousands),"2,607"
250,France,2015,Gross enrollment ratio - Upper secondary level (male),105.4
250,France,2015,Gross enrollment ratio - Upper secondary level (female),108.6
250,France,2022,Students enrolled in primary education (thousands),"4,214"
250,France,2022,Gross enrollment ratio - Primary (male),102.9
250,France,2022,Gross enrollment ratio - Primary (female),102.4
250,France,2022,Students enrolled in lower secondary education (thousands),"3,458"
250,France,2022,Gross enrollment ratio - Lower secondary level (male),100.8
250,France,2022,Gross enrollment ratio - Lower secondary level (female),100.7
250,France,2022,Students enrolled in upper secondary education (thousands),"2,787"
250,France,2022,Gross enrollment ratio - Upper secondary level (male),108.5
250,France,2022,Gross enrollment ratio - Upper secondary level (female),109.6
268,Georgia,2005,Students enrolled in primary education (thousands),338
268,Georgia,2005,Gross enrollment ratio - Primary (male),104.1
268,Georgia,2005,Gross enrollment ratio - Primary (female),102.1
268,Georgia,2005,Students enrolled in lower secondary education (thousands),213
268,Georgia,2005,Gross enrollment ratio - Lower secondary level (male),103.4
268,Georgia,2005,Gross enrollment ratio - Lower secondary level (female),100.1
268,Georgia,2005,Students enrolled in upper secondary education (thousands),103
268,Georgia,2005,Gross enrollment ratio - Upper secondary level (male),74.7
268,Georgia,2005,Gross enrollment ratio - Upper secondary level (female),72.4
268,Georgia,2008,Students enrolled in primary education (thousands),311
268,Georgia,2008,Gross enrollment ratio - Primary (male),110.8
268,Georgia,2008,Gross enrollment ratio - Primary (female),105.7
268,Georgia,2008,Students enrolled in lower secondary education (thousands),174
268,Georgia,2008,Gross enrollment ratio - Lower secondary level (male),104.2
268,Georgia,2008,Gross enrollment ratio - Lower secondary level (female),101.8
268,Georgia,2008,Students enrolled in upper secondary education (thousands),132
268,Georgia,2008,Gross enrollment ratio - Upper secondary level (male),99.8
268,Georgia,2008,Gross enrollment ratio - Upper secondary level (female),99.2
268,Georgia,2009,Students enrolled in primary education (thousands),299
268,Georgia,2009,Gross enrollment ratio - Primary (male),110.1
268,Georgia,2009,Gross enrollment ratio - Primary (female),105.3
268,Georgia,2009,Students enrolled in lower secondary education (thousands),167
268,Georgia,2009,Gross enrollment ratio - Lower secondary level (male),106.6
268,Georgia,2009,Gross enrollment ratio - Lower secondary level (female),103.7
268,Georgia,2009,Students enrolled in upper secondary education (thousands),174
268,Georgia,2010,Students enrolled in primary education (thousands),289
268,Georgia,2010,Gross enrollment ratio - Primary (male),109.2
268,Georgia,2010,Gross enrollment ratio - Primary (female),105.6
268,Georgia,2010,Students enrolled in lower secondary education (thousands),167
268,Georgia,2010,Gross enrollment ratio - Lower secondary level (male),111.4
268,Georgia,2010,Gross enrollment ratio - Lower secondary level (female),108.3
268,Georgia,2015,Students enrolled in primary education (thousands),289
268,Georgia,2015,Gross enrollment ratio - Primary (male),109.4
268,Georgia,2015,Gross enrollment ratio - Primary (female),105.8
268,Georgia,2015,Students enrolled in lower secondary education (thousands),139
268,Georgia,2015,Gross enrollment ratio - Lower secondary level (male),111.9
268,Georgia,2015,Gross enrollment ratio - Lower secondary level (female),107.8
268,Georgia,2015,Students enrolled in upper secondary education (thousands),138
268,Georgia,2015,Gross enrollment ratio - Upper secondary level (male),102.3
268,Georgia,2015,Gross enrollment ratio - Upper secondary level (female),103.1
268,Georgia,2022,Students enrolled in primary education (thousands),346
268,Georgia,2022,Gross enrollment ratio - Primary (male),104.3
268,Georgia,2022,Gross enrollment ratio - Primary (female),104.8
268,Georgia,2022,Students enrolled in lower secondary education (thousands),140
268,Georgia,2022,Gross enrollment ratio - Lower secondary level (male),95.2
268,Georgia,2022,Gross enrollment ratio - Lower secondary level (female),92.2
268,Georgia,2022,Students enrolled in upper secondary education (thousands),149
268,Georgia,2022,Gross enrollment ratio - Upper secondary level (male),118.0
268,Georgia,2022,Gross enrollment ratio - Upper secondary level (female),112.7
276,Germany,2005,Students enrolled in primary education (thousands),"3,306"
276,Germany,2005,Gross enrollment ratio - Primary (male),103.5
276,Germany,2005,Gross enrollment ratio - Primary (female),103.4
276,Germany,2005,Students enrolled in lower secondary education (thousands),"5,431"
276,Germany,2005,Gross enrollment ratio - Lower secondary level (male),103.6
276,Germany,2005,Gross enrollment ratio - Lower secondary level (female),103.3
276,Germany,2005,Students enrolled in upper secondary education (thousands),"2,837"
276,Germany,2005,Gross enrollment ratio - Upper secondary level (male),100.2
276,Germany,2005,Gross enrollment ratio - Upper secondary level (female),95.2
276,Germany,2010,Students enrolled in primary education (thousands),"3,068"
276,Germany,2010,Gross enrollment ratio - Primary (male),104.6
276,Germany,2010,Gross enrollment ratio - Primary (female),104.1
276,Germany,2010,Students enrolled in lower secondary education (thousands),"4,917"
276,Germany,2010,Gross enrollment ratio - Lower secondary level (male),103.9
276,Germany,2010,Gross enrollment ratio - Lower secondary level (female),102.9
276,Germany,2010,Students enrolled in upper secondary education (thousands),"2,747"
276,Germany,2010,Gross enrollment ratio - Upper secondary level (male),113.8
276,Germany,2010,Gross enrollment ratio - Upper secondary level (female),101.2
276,Germany,2015,Students enrolled in primary education (thousands),"2,879"
276,Germany,2015,Gross enrollment ratio - Primary (male),102.9
276,Germany,2015,Gross enrollment ratio - Primary (female),102.4
276,Germany,2015,Students enrolled in lower secondary education (thousands),"4,543"
276,Germany,2015,Gross enrollment ratio - Lower secondary level (male),102.1
276,Germany,2015,Gross enrollment ratio - Lower secondary level (female),100.0
276,Germany,2015,Students enrolled in upper secondary education (thousands),"2,570"
276,Germany,2015,Gross enrollment ratio - Upper secondary level (male),109.8
276,Germany,2015,Gross enrollment ratio - Upper secondary level (female),98.4
276,Germany,2021,Students enrolled in primary education (thousands),"3,038"
276,Germany,2021,Gross enrollment ratio - Primary (male),101.3
276,Germany,2021,Gross enrollment ratio - Primary (female),101.4
276,Germany,2021,Students enrolled in lower secondary education (thousands),"4,468"
276,Germany,2021,Gross enrollment ratio - Lower secondary level (male),100.8
276,Germany,2021,Gross enrollment ratio - Lower secondary level (female),99.1
276,Germany,2021,Students enrolled in upper secondary education (thousands),"2,384"
276,Germany,2021,Gross enrollment ratio - Upper secondary level (male),110.8
276,Germany,2021,Gross enrollment ratio - Upper secondary level (female),96.0
292,Gibraltar,2001,Students enrolled in primary education (thousands),2
292,Gibraltar,2001,Gross enrollment ratio - Primary (male),107.7
292,Gibraltar,2001,Gross enrollment ratio - Primary (female),107.8
292,Gibraltar,2001,Students enrolled in lower secondary education (thousands),1
292,Gibraltar,2001,Gross enrollment ratio - Lower secondary level (male),117.3
292,Gibraltar,2001,Gross enrollment ratio - Lower secondary level (female),121.2
292,Gibraltar,2001,Students enrolled in upper secondary education (thousands),1
292,Gibraltar,2001,Gross enrollment ratio - Upper secondary level (male),103.1
292,Gibraltar,2001,Gross enrollment ratio - Upper secondary level (female),103.2
292,Gibraltar,2009,Students enrolled in primary education (thousands),3
292,Gibraltar,2009,Gross enrollment ratio - Primary (male),147.2
292,Gibraltar,2009,Gross enrollment ratio - Primary (female),157.1
292,Gibraltar,2009,Students enrolled in lower secondary education (thousands),1
292,Gibraltar,2009,Gross enrollment ratio - Lower secondary level (male),111.8
292,Gibraltar,2009,Gross enrollment ratio - Lower secondary level (female),112.8
292,Gibraltar,2009,Students enrolled in upper secondary education (thousands),1
292,Gibraltar,2009,Gross enrollment ratio - Upper secondary level (male),108.6
292,Gibraltar,2009,Gross enrollment ratio - Upper secondary level (female),105.0
292,Gibraltar,2022,Students enrolled in primary education (thousands),3
292,Gibraltar,2022,Gross enrollment ratio - Primary (male),125.1
292,Gibraltar,2022,Gross enrollment ratio - Primary (female),129.4
292,Gibraltar,2022,Students enrolled in lower secondary education (thousands),1
292,Gibraltar,2022,Gross enrollment ratio - Lower secondary level (male),133.1
292,Gibraltar,2022,Gross enrollment ratio - Lower secondary level (female),127.6
292,Gibraltar,2022,Students enrolled in upper secondary education (thousands),1
292,Gibraltar,2022,Gross enrollment ratio - Upper secondary level (male),60.6
292,Gibraltar,2022,Gross enrollment ratio - Upper secondary level (female),52.4
308,Grenada,2005,Students enrolled in primary education (thousands),14
308,Grenada,2005,Gross enrollment ratio - Primary (male),99.1
308,Grenada,2005,Gross enrollment ratio - Primary (female),98.7
308,Grenada,2005,Students enrolled in lower secondary education (thousands),8
308,Grenada,2005,Gross enrollment ratio - Lower secondary level (male),109.1
308,Grenada,2005,Gross enrollment ratio - Lower secondary level (female),106.6
308,Grenada,2005,Students enrolled in upper secondary education (thousands),5
308,Grenada,2005,Gross enrollment ratio - Upper secondary level (male),82.9
308,Grenada,2005,Gross enrollment ratio - Upper secondary level (female),95.5
308,Grenada,2010,Students enrolled in primary education (thousands),14
308,Grenada,2010,Gross enrollment ratio - Primary (male),108.5
308,Grenada,2010,Gross enrollment ratio - Primary (female),104.7
308,Grenada,2010,Students enrolled in lower secondary education (thousands),8
308,Grenada,2010,Gross enrollment ratio - Lower secondary level (male),130.1
308,Grenada,2010,Gross enrollment ratio - Lower secondary level (female),124.3
308,Grenada,2010,Students enrolled in upper secondary education (thousands),4
308,Grenada,2010,Gross enrollment ratio - Upper secondary level (male),81.3
308,Grenada,2010,Gross enrollment ratio - Upper secondary level (female),104.8
