"Reference Area","Time Period","Sex","Age group","Units of measurement","Observation Value"
"Holy See","1979","All genders","Not applicable","Percent","0"
"Holy See","1978","All genders","Not applicable","Percent","0"
"Holy See","1977","All genders","Not applicable","Percent","0"
"Holy See","1976","All genders","Not applicable","Percent","0"
"Holy See","1975","All genders","Not applicable","Percent","0"
"Honduras","2013","All genders","Not applicable","Percent","0"
"Honduras","2012","All genders","Not applicable","Percent","0"
"Honduras","2010","All genders","Not applicable","Percent","0"
"Hong Kong Special Administrative Region of China","2014","All genders","Not applicable","Percent","6.22391"
"Hong Kong Special Administrative Region of China","2013","All genders","Not applicable","Percent","6.49142"
"Hong Kong Special Administrative Region of China","2012","All genders","Not applicable","Percent","7.39611"
"Hong Kong Special Administrative Region of China","2011","All genders","Not applicable","Percent","8.80491"
"Hong Kong Special Administrative Region of China","2010","All genders","Not applicable","Percent","7.69893"
"Hong Kong Special Administrative Region of China","2009","All genders","Not applicable","Percent","7.57667"
"Hong Kong Special Administrative Region of China","2008","All genders","Not applicable","Percent","7.47143"
"Hong Kong Special Administrative Region of China","2007","All genders","Not applicable","Percent","7.18341"
"Hong Kong Special Administrative Region of China","2006","All genders","Not applicable","Percent","6.63806"
"Hong Kong Special Administrative Region of China","2005","All genders","Not applicable","Percent","6.71947"
"Hong Kong Special Administrative Region of China","2004","All genders","Not applicable","Percent","7.07851"
"Hungary","2011","All genders","Not applicable","Percent","4.411"
"Hungary","2010","All genders","Not applicable","Percent","4.14568"
"Hungary","2009","All genders","Not applicable","Percent","3.53294"
"Hungary","2008","All genders","Not applicable","Percent","5.02191"
"Hungary","2007","All genders","Not applicable","Percent","3.83962"
"Hungary","2006","All genders","Not applicable","Percent","3.80363"
"Hungary","2005","All genders","Not applicable","Percent","3.30601"
"Hungary","2004","All genders","Not applicable","Percent","2.94142"
"Hungary","2002","All genders","Not applicable","Percent","2.94655"
"Hungary","2001","All genders","Not applicable","Percent","3.37287"
"Hungary","1999","All genders","Not applicable","Percent","2.13786"
"Hungary","1998","All genders","Not applicable","Percent","2.25396"
"Iceland","2011","All genders","Not applicable","Percent","4.90958"
"Iceland","2010","All genders","Not applicable","Percent","5.80369"
"Iceland","2009","All genders","Not applicable","Percent","4.29721"
"Iceland","2008","All genders","Not applicable","Percent","5.46787"
"Iceland","2007","All genders","Not applicable","Percent","5.5301"
"Iceland","2006","All genders","Not applicable","Percent","5.92696"
"Iceland","2005","All genders","Not applicable","Percent","5.72244"
"Iceland","2004","All genders","Not applicable","Percent","5.88374"
"Iceland","2003","All genders","Not applicable","Percent","5.26655"
"Iceland","2002","All genders","Not applicable","Percent","5.08555"
"Iceland","2001","All genders","Not applicable","Percent","5.66396"
"Iceland","2000","All genders","Not applicable","Percent","5.64469"
"Iceland","1999","All genders","Not applicable","Percent","5.62595"
"India","2006","All genders","Not applicable","Percent","0"
"India","2005","All genders","Not applicable","Percent","0"
"India","2004","All genders","Not applicable","Percent","0"
"India","1999","All genders","Not applicable","Percent","12.98345"
"Indonesia","2014","All genders","Not applicable","Percent","13.8237"
"Indonesia","2013","All genders","Not applicable","Percent","14.37571"
"Indonesia","2012","All genders","Not applicable","Percent","14.15814"
"Indonesia","2011","All genders","Not applicable","Percent","18.60933"
"Indonesia","2010","All genders","Not applicable","Percent","15.92026"
"Indonesia","2009","All genders","Not applicable","Percent","14.85568"
"Indonesia","2008","All genders","Not applicable","Percent","14.78215"
"Indonesia","2007","All genders","Not applicable","Percent","13.87985"
"Iran, Islamic Republic of","2014","All genders","Not applicable","Percent","0"
"Iran, Islamic Republic of","2013","All genders","Not applicable","Percent","0"
"Iran, Islamic Republic of","2012","All genders","Not applicable","Percent","0"
"Iran, Islamic Republic of","2011","All genders","Not applicable","Percent","0"
"Iran, Islamic Republic of","2010","All genders","Not applicable","Percent","0"
"Iran, Islamic Republic of","2009","All genders","Not applicable","Percent","0"
"Iran, Islamic Republic of","2008","All genders","Not applicable","Percent","0"
"Iran, Islamic Republic of","2007","All genders","Not applicable","Percent","0"
"Iran, Islamic Republic of","2006","All genders","Not applicable","Percent","0"
"Iran, Islamic Republic of","2005","All genders","Not applicable","Percent","24.9747"
"Iran, Islamic Republic of","2004","All genders","Not applicable","Percent","23.37865"
"Iran, Islamic Republic of","2003","All genders","Not applicable","Percent","21.1701"
"Iran, Islamic Republic of","2002","All genders","Not applicable","Percent","16.80908"
"Iran, Islamic Republic of","2001","All genders","Not applicable","Percent","17.89959"
"Ireland","2012","All genders","Not applicable","Percent","0"
"Ireland","2011","All genders","Not applicable","Percent","0"
"Ireland","2010","All genders","Not applicable","Percent","0"
"Ireland","2009","All genders","Not applicable","Percent","0"
"Ireland","2008","All genders","Not applicable","Percent","0"
"Ireland","2007","All genders","Not applicable","Percent","0"
"Ireland","2005","All genders","Not applicable","Percent","0"
"Ireland","2004","All genders","Not applicable","Percent","0"
"Ireland","2003","All genders","Not applicable","Percent","1.50244"
"Ireland","2002","All genders","Not applicable","Percent","1.52096"
"Ireland","2001","All genders","Not applicable","Percent","1.51735"
"Ireland","2000","All genders","Not applicable","Percent","1.46217"
"Ireland","1999","All genders","Not applicable","Percent","1.52505"
"Ireland","1998","All genders","Not applicable","Percent","1.18437"
"Israel","2013","All genders","Not applicable","Percent","5.28168"
"Israel","2011","All genders","Not applicable","Percent","4.87287"
"Israel","2010","All genders","Not applicable","Percent","5.19688"
"Israel","2009","All genders","Not applicable","Percent","5.60927"
"Israel","2008","All genders","Not applicable","Percent","5.99645"
"Israel","2007","All genders","Not applicable","Percent","6.23367"
"Israel","2006","All genders","Not applicable","Percent","6.45613"
"Israel","2005","All genders","Not applicable","Percent","6.3263"
"Israel","2004","All genders","Not applicable","Percent","6.74216"
"Israel","2003","All genders","Not applicable","Percent","6.95246"
"Israel","2001","All genders","Not applicable","Percent","7.29942"
"Israel","1999","All genders","Not applicable","Percent","7.43695"
"Italy","2012","All genders","Not applicable","Percent","0"
"Italy","2011","All genders","Not applicable","Percent","0"
"Italy","2010","All genders","Not applicable","Percent","0"
"Italy","2009","All genders","Not applicable","Percent","0"
"Italy","2008","All genders","Not applicable","Percent","0"
"Italy","2007","All genders","Not applicable","Percent","0"
"Italy","2006","All genders","Not applicable","Percent","0"
"Italy","2005","All genders","Not applicable","Percent","0"
"Italy","2004","All genders","Not applicable","Percent","0"
"Italy","2002","All genders","Not applicable","Percent","0"
"Italy","2001","All genders","Not applicable","Percent","0.03969"
"Italy","2000","All genders","Not applicable","Percent","0"
"Italy","1999","All genders","Not applicable","Percent","0"
"Italy","1998","All genders","Not applicable","Percent","1.8421"
"Jamaica","2014","All genders","Not applicable","Percent","0.30794"
"Jamaica","2013","All genders","Not applicable","Percent","0"
"Jamaica","2012","All genders","Not applicable","Percent","0"
"Jamaica","2011","All genders","Not applicable","Percent","0"
"Jamaica","2010","All genders","Not applicable","Percent","0"
"Jamaica","2009","All genders","Not applicable","Percent","0"
"Jamaica","2008","All genders","Not applicable","Percent","0"
"Jamaica","2007","All genders","Not applicable","Percent","0"
"Jamaica","2005","All genders","Not applicable","Percent","0"
"Jamaica","2004","All genders","Not applicable","Percent","0"
"Jamaica","2003","All genders","Not applicable","Percent","0"
"Jamaica","2002","All genders","Not applicable","Percent","0"
"Jamaica","2001","All genders","Not applicable","Percent","0"
"Jordan","2011","All genders","Not applicable","Percent","0"
"Jordan","2009","All genders","Not applicable","Percent","0"
"Jordan","2008","All genders","Not applicable","Percent","0"
"Jordan","2007","All genders","Not applicable","Percent","0"
"Jordan","2006","All genders","Not applicable","Percent","0"
"Jordan","2003","All genders","Not applicable","Percent","0"
"Jordan","1999","All genders","Not applicable","Percent","0"
"Kenya","2006","All genders","Not applicable","Percent","2.942"
"Kenya","2004","All genders","Not applicable","Percent","0"
"Kenya","2003","All genders","Not applicable","Percent","0"
"Kenya","2001","All genders","Not applicable","Percent","0"
"Kenya","2000","All genders","Not applicable","Percent","0"
"Kenya","1999","All genders","Not applicable","Percent","0"
"Kuwait","2006","All genders","Not applicable","Percent","1.29142"
"Kuwait","2005","All genders","Not applicable","Percent","1.21442"
"Kuwait","2004","All genders","Not applicable","Percent","1.42757"
"Kuwait","2002","All genders","Not applicable","Percent","1.69753"
"Kyrgyzstan","2013","All genders","Not applicable","Percent","7.78181"
"Kyrgyzstan","2012","All genders","Not applicable","Percent","9.63907"
"Kyrgyzstan","2011","All genders","Not applicable","Percent","10.9925"
"Kyrgyzstan","2010","All genders","Not applicable","Percent","10.64319"
"Kyrgyzstan","2009","All genders","Not applicable","Percent","13.47606"
"Kyrgyzstan","2008","All genders","Not applicable","Percent","11.63993"
"Kyrgyzstan","2007","All genders","Not applicable","Percent","14.57985"
"Kyrgyzstan","2006","All genders","Not applicable","Percent","13.00464"
"Kyrgyzstan","2005","All genders","Not applicable","Percent","11.28779"
"Kyrgyzstan","2004","All genders","Not applicable","Percent","11.91719"
"Kyrgyzstan","2003","All genders","Not applicable","Percent","11.05492"
"Kyrgyzstan","2002","All genders","Not applicable","Percent","13.0077"
"Lao People's Democratic Republic","2002","All genders","Not applicable","Percent","4.5605"
"Lao People's Democratic Republic","2001","All genders","Not applicable","Percent","6.87573"
"Lao People's Democratic Republic","2000","All genders","Not applicable","Percent","14.3136"
"Latvia","2013","All genders","Not applicable","Percent","0"
"Latvia","2006","All genders","Not applicable","Percent","0"
"Latvia","2004","All genders","Not applicable","Percent","0"
"Lebanon","2013","All genders","Not applicable","Percent","3.34587"
"Lebanon","2012","All genders","Not applicable","Percent","7.36718"
"Lebanon","2011","All genders","Not applicable","Percent","7.16331"
"Lebanon","2010","All genders","Not applicable","Percent","7.3403"
"Lebanon","2009","All genders","Not applicable","Percent","7.89651"
"Lebanon","2008","All genders","Not applicable","Percent","3.43655"
"Lebanon","2007","All genders","Not applicable","Percent","8.47747"
"Lebanon","2006","All genders","Not applicable","Percent","8.25913"
"Lebanon","2005","All genders","Not applicable","Percent","6.11044"
"Lebanon","2004","All genders","Not applicable","Percent","6.13574"
"Lebanon","2002","All genders","Not applicable","Percent","6.6925"
"Lesotho","2008","All genders","Not applicable","Percent","1.36435"
"Lesotho","2006","All genders","Not applicable","Percent","1.86144"
"Lesotho","2005","All genders","Not applicable","Percent","0"
"Lesotho","2001","All genders","Not applicable","Percent","0"
"Lesotho","2000","All genders","Not applicable","Percent","0"
"Lesotho","1999","All genders","Not applicable","Percent","0"
"Liberia","2007","All genders","Not applicable","Percent","0"
"Libyan Arab Jamahiriya","1999","All genders","Not applicable","Percent","0"
"Liechtenstein","2011","All genders","Not applicable","Percent","5.6402"
"Liechtenstein","2008","All genders","Not applicable","Percent","7.93549"
"Liechtenstein","2007","All genders","Not applicable","Percent","5.4163"
"Liechtenstein","2006","All genders","Not applicable","Percent","5.061"
"Lithuania","2012","All genders","Not applicable","Percent","0"
"Lithuania","2011","All genders","Not applicable","Percent","0"
"Lithuania","2010","All genders","Not applicable","Percent","0"
"Lithuania","2009","All genders","Not applicable","Percent","0"
"Lithuania","2008","All genders","Not applicable","Percent","0"
"Lithuania","2007","All genders","Not applicable","Percent","0"
"Lithuania","2005","All genders","Not applicable","Percent","0"
"Lithuania","2004","All genders","Not applicable","Percent","0"
"Lithuania","2002","All genders","Not applicable","Percent","0"
"Lithuania","2001","All genders","Not applicable","Percent","0"
"Luxembourg","2011","All genders","Not applicable","Percent","0"
"Luxembourg","2010","All genders","Not applicable","Percent","0"
"Luxembourg","2009","All genders","Not applicable","Percent","0"
"Luxembourg","2007","All genders","Not applicable","Percent","0"
"Luxembourg","2001","All genders","Not applicable","Percent","13.51461"
"Macao Special Administrative Region of China","2013","All genders","Not applicable","Percent","0"
"Macao Special Administrative Region of China","2012","All genders","Not applicable","Percent","0"
"Macao Special Administrative Region of China","2011","All genders","Not applicable","Percent","0"
"Macao Special Administrative Region of China","2010","All genders","Not applicable","Percent","0.02152"
"Macao Special Administrative Region of China","2009","All genders","Not applicable","Percent","0.02947"
"Macao Special Administrative Region of China","2008","All genders","Not applicable","Percent","0"
"Macao Special Administrative Region of China","2007","All genders","Not applicable","Percent","0"
"Macao Special Administrative Region of China","2006","All genders","Not applicable","Percent","0"
"Madagascar","2012","All genders","Not applicable","Percent","14.31071"
"Madagascar","2011","All genders","Not applicable","Percent","14.70879"
"Madagascar","2009","All genders","Not applicable","Percent","12.18337"
"Madagascar","2008","All genders","Not applicable","Percent","5.94988"
"Madagascar","2007","All genders","Not applicable","Percent","15.53191"
"Madagascar","2006","All genders","Not applicable","Percent","11.76169"
"Madagascar","2005","All genders","Not applicable","Percent","17.89927"
"Madagascar","1998","All genders","Not applicable","Percent","12.41414"
"Malawi","2014","All genders","Not applicable","Percent","4.07303"
"Malawi","2011","All genders","Not applicable","Percent","7.14728"
"Malawi","2010","All genders","Not applicable","Percent","10.23578"
"Malawi","2009","All genders","Not applicable","Percent","0"
"Malawi","2003","All genders","Not applicable","Percent","5.12056"
"Malawi","2001","All genders","Not applicable","Percent","18.62088"
"Malawi","2000","All genders","Not applicable","Percent","9.2598"
"Malawi","1999","All genders","Not applicable","Percent","8.22491"
"Malaysia","2013","All genders","Not applicable","Percent","0"
"Malaysia","2011","All genders","Not applicable","Percent","0"
"Malaysia","2010","All genders","Not applicable","Percent","0"
"Malaysia","2009","All genders","Not applicable","Percent","0"
"Malaysia","2008","All genders","Not applicable","Percent","0"
"Malaysia","2007","All genders","Not applicable","Percent","0"
"Malaysia","2006","All genders","Not applicable","Percent","0"
"Malaysia","2004","All genders","Not applicable","Percent","0"
"Malaysia","2003","All genders","Not applicable","Percent","0.33927"
"Malaysia","2002","All genders","Not applicable","Percent","0.77669"
"Malaysia","2001","All genders","Not applicable","Percent","4.07295"
"Malaysia","2000","All genders","Not applicable","Percent","3.36252"
"Maldives","2012","All genders","Not applicable","Percent","0"
"Mali","2014","All genders","Not applicable","Percent","0"
"Mali","2013","All genders","Not applicable","Percent","0"
"Mali","2012","All genders","Not applicable","Percent","0"
"Mali","2011","All genders","Not applicable","Percent","0"
"Mali","2010","All genders","Not applicable","Percent","0"
"Mali","2009","All genders","Not applicable","Percent","0"
"Mali","2008","All genders","Not applicable","Percent","0"
"Malta","2012","All genders","Not applicable","Percent","0"
"Malta","2011","All genders","Not applicable","Percent","0"
"Malta","2010","All genders","Not applicable","Percent","0"
"Malta","2009","All genders","Not applicable","Percent","0"
"Malta","2008","All genders","Not applicable","Percent","0"
"Malta","2007","All genders","Not applicable","Percent","13.07977"
"Malta","2004","All genders","Not applicable","Percent","20.38864"
"Malta","2002","All genders","Not applicable","Percent","0"
"Malta","1998","All genders","Not applicable","Percent","10.76549"
"Marshall Islands","2002","All genders","Not applicable","Percent","0"
"Mauritania","2011","All genders","Not applicable","Percent","12.80328"
"Mauritania","2008","All genders","Not applicable","Percent","13.9655"
"Mauritius","2014","All genders","Not applicable","Percent","4.86832"
"Mauritius","2013","All genders","Not applicable","Percent","5.2313"
"Mauritius","2012","All genders","Not applicable","Percent","7.50096"
"Mauritius","2011","All genders","Not applicable","Percent","11.65181"
"Mauritius","2010","All genders","Not applicable","Percent","5.8499"
"Mauritius","2006","All genders","Not applicable","Percent","12.0991"
"Mauritius","2005","All genders","Not applicable","Percent","13.10695"
"Mauritius","2004","All genders","Not applicable","Percent","12.4783"
"Mauritius","2003","All genders","Not applicable","Percent","10.71006"
"Mexico","2011","All genders","Not applicable","Percent","5.26961"
"Mexico","2010","All genders","Not applicable","Percent","3.68024"
"Mexico","2009","All genders","Not applicable","Percent","3.26886"
"Mexico","2008","All genders","Not applicable","Percent","3.10261"
"Mexico","2007","All genders","Not applicable","Percent","2.90731"
"Mexico","2006","All genders","Not applicable","Percent","2.90768"
"Mexico","2005","All genders","Not applicable","Percent","2.74643"
"Mexico","2004","All genders","Not applicable","Percent","3.18206"
"Mexico","2003","All genders","Not applicable","Percent","3.12587"
"Mexico","2002","All genders","Not applicable","Percent","2.57138"
"Moldova","2014","All genders","Not applicable","Percent","0.5583"
"Moldova","2012","All genders","Not applicable","Percent","6.61169"
"Moldova","2011","All genders","Not applicable","Percent","5.61518"
"Moldova","2010","All genders","Not applicable","Percent","6.95353"
"Moldova","2009","All genders","Not applicable","Percent","7.12855"
"Moldova","2008","All genders","Not applicable","Percent","6.98608"
"Moldova","2007","All genders","Not applicable","Percent","0"
"Moldova","2006","All genders","Not applicable","Percent","0"
"Monaco","2014","All genders","Not applicable","Percent","34.89398"
"Monaco","2013","All genders","Not applicable","Percent","38.23778"
"Monaco","2012","All genders","Not applicable","Percent","42.9379"
"Monaco","2011","All genders","Not applicable","Percent","43.66054"
"Monaco","2010","All genders","Not applicable","Percent","43.72472"
"Monaco","2009","All genders","Not applicable","Percent","42.80652"
"Monaco","2004","All genders","Not applicable","Percent","28.17474"
"Monaco","2000","All genders","Not applicable","Percent","33.79899"
"Monaco","1999","All genders","Not applicable","Percent","27.05596"
"Mongolia","2011","All genders","Not applicable","Percent","0"
"Mongolia","2010","All genders","Not applicable","Percent","0"
"Mongolia","2009","All genders","Not applicable","Percent","0"
"Mongolia","2007","All genders","Not applicable","Percent","0"
"Mongolia","2004","All genders","Not applicable","Percent","0"
"Mongolia","2002","All genders","Not applicable","Percent","0"
"Morocco","1999","All genders","Not applicable","Percent","0"
"Morocco","1998","All genders","Not applicable","Percent","0"
"Mozambique","2013","All genders","Not applicable","Percent","6.45853"
"Mozambique","2012","All genders","Not applicable","Percent","6.45758"
"Mozambique","2006","All genders","Not applicable","Percent","0.91111"
"Namibia","2010","All genders","Not applicable","Percent","13.38033"
"Namibia","1999","All genders","Not applicable","Percent","0"
"Nepal","2014","All genders","Not applicable","Percent","0"
"Nepal","2009","All genders","Not applicable","Percent","0"
"Nepal","2003","All genders","Not applicable","Percent","6.66251"
"Nepal","2002","All genders","Not applicable","Percent","5.96202"
"Nepal","2001","All genders","Not applicable","Percent","6.63356"
"Nepal","2000","All genders","Not applicable","Percent","5.17483"
"Nepal","1999","All genders","Not applicable","Percent","3.80806"
"Netherlands","2013","All genders","Not applicable","Percent","0"
"Netherlands","2012","All genders","Not applicable","Percent","0"
"Netherlands","1998","All genders","Not applicable","Percent","0"
"New Zealand","2014","All genders","Not applicable","Percent","0"
"New Zealand","2012","All genders","Not applicable","Percent","0"
"New Zealand","2011","All genders","Not applicable","Percent","0"
"New Zealand","2010","All genders","Not applicable","Percent","0"
"New Zealand","2009","All genders","Not applicable","Percent","0"
"New Zealand","2008","All genders","Not applicable","Percent","0.17303"
"New Zealand","2007","All genders","Not applicable","Percent","1.70948"
"New Zealand","2006","All genders","Not applicable","Percent","1.90758"
"New Zealand","2005","All genders","Not applicable","Percent","1.60675"
"New Zealand","2004","All genders","Not applicable","Percent","1.65328"
"New Zealand","2003","All genders","Not applicable","Percent","1.69408"
"New Zealand","2002","All genders","Not applicable","Percent","1.76393"
"New Zealand","2001","All genders","Not applicable","Percent","1.85121"
"New Zealand","1999","All genders","Not applicable","Percent","2.49709"
"Nicaragua","2010","All genders","Not applicable","Percent","5.66471"
"Niger","2014","All genders","Not applicable","Percent","0.07935"
"Niger","2013","All genders","Not applicable","Percent","0.03985"
"Niger","2011","All genders","Not applicable","Percent","0"
"Niger","2010","All genders","Not applicable","Percent","0"
"Niger","2009","All genders","Not applicable","Percent","0"
"Niger","2007","All genders","Not applicable","Percent","0"
"Niger","2006","All genders","Not applicable","Percent","0"
"Niue","2002","All genders","Not applicable","Percent","20.72976"
"Norway","2012","All genders","Not applicable","Percent","3.13495"
"Norway","2011","All genders","Not applicable","Percent","3.49566"
"Norway","2010","All genders","Not applicable","Percent","3.59722"
"Norway","2009","All genders","Not applicable","Percent","3.72929"
"Norway","2008","All genders","Not applicable","Percent","3.51798"
"Norway","2007","All genders","Not applicable","Percent","3.51786"
"Norway","2006","All genders","Not applicable","Percent","3.21825"
"Norway","2005","All genders","Not applicable","Percent","3.03069"
"Norway","2004","All genders","Not applicable","Percent","3.92025"
"Norway","2003","All genders","Not applicable","Percent","3.37931"
"Norway","2002","All genders","Not applicable","Percent","3.09393"
"Norway","2001","All genders","Not applicable","Percent","5.15915"
"Norway","1998","All genders","Not applicable","Percent","5.90009"
"Oman","2013","All genders","Not applicable","Percent","0"
"Oman","2009","All genders","Not applicable","Percent","0"
"Oman","2008","All genders","Not applicable","Percent","0"
"Oman","2005","All genders","Not applicable","Percent","0"
"Oman","2004","All genders","Not applicable","Percent","0"
"Oman","2002","All genders","Not applicable","Percent","0"
"Oman","2001","All genders","Not applicable","Percent","0"
"Oman","1999","All genders","Not applicable","Percent","0"
"Oman","1998","All genders","Not applicable","Percent","0.60768"
"Panama","2011","All genders","Not applicable","Percent","17.35204"
"Panama","2001","All genders","Not applicable","Percent","10.903"
"Paraguay","2012","All genders","Not applicable","Percent","0.11591"
"Paraguay","2011","All genders","Not applicable","Percent","0.12028"
"Paraguay","2010","All genders","Not applicable","Percent","0.14708"
"Paraguay","2007","All genders","Not applicable","Percent","0"
"Paraguay","2004","All genders","Not applicable","Percent","0.09105"
"Paraguay","2003","All genders","Not applicable","Percent","0.20312"
"Paraguay","2002","All genders","Not applicable","Percent","0.13372"
"Paraguay","2001","All genders","Not applicable","Percent","0"
"Paraguay","2000","All genders","Not applicable","Percent","0"
"Peru","2014","All genders","Not applicable","Percent","0"
"Peru","2013","All genders","Not applicable","Percent","0"
"Peru","2012","All genders","Not applicable","Percent","0.07514"
"Peru","2011","All genders","Not applicable","Percent","0"
"Peru","2010","All genders","Not applicable","Percent","0"
"Peru","2009","All genders","Not applicable","Percent","0"
"Peru","2008","All genders","Not applicable","Percent","0"
"Peru","2007","All genders","Not applicable","Percent","0"
"Peru","2006","All genders","Not applicable","Percent","0"
"Peru","2005","All genders","Not applicable","Percent","10.60337"
"Peru","2004","All genders","Not applicable","Percent","7.71411"
"Peru","2003","All genders","Not applicable","Percent","10.56376"
"Peru","2002","All genders","Not applicable","Percent","7.6449"
"Philippines","2009","All genders","Not applicable","Percent","0"
"Philippines","2008","All genders","Not applicable","Percent","9.66347"
"Philippines","2007","All genders","Not applicable","Percent","9.50479"
"Philippines","2005","All genders","Not applicable","Percent","3.95699"
"Philippines","2004","All genders","Not applicable","Percent","3.37806"
"Philippines","2003","All genders","Not applicable","Percent","0.55819"
"Philippines","2002","All genders","Not applicable","Percent","3.93228"
"Philippines","2001","All genders","Not applicable","Percent","2.14046"
"Philippines","2000","All genders","Not applicable","Percent","2.15238"
"Poland","2012","All genders","Not applicable","Percent","0"
"Poland","2011","All genders","Not applicable","Percent","0"
"Poland","2010","All genders","Not applicable","Percent","0"
"Poland","2009","All genders","Not applicable","Percent","0"
"Poland","2008","All genders","Not applicable","Percent","0"
"Poland","2007","All genders","Not applicable","Percent","0"
"Poland","2006","All genders","Not applicable","Percent","0"
"Poland","2005","All genders","Not applicable","Percent","0"
"Poland","2004","All genders","Not applicable","Percent","0"
"Poland","2003","All genders","Not applicable","Percent","0"
"Poland","2002","All genders","Not applicable","Percent","0.04734"
"Poland","1999","All genders","Not applicable","Percent","3.8938"
"Portugal","2011","All genders","Not applicable","Percent","1.51689"
"Portugal","2010","All genders","Not applicable","Percent","1.63313"
"Portugal","2009","All genders","Not applicable","Percent","2.79932"
"Portugal","2008","All genders","Not applicable","Percent","2.14956"
"Portugal","2007","All genders","Not applicable","Percent","2.78755"
"Portugal","2006","All genders","Not applicable","Percent","2.30367"
"Portugal","2005","All genders","Not applicable","Percent","3.05001"
"Portugal","2004","All genders","Not applicable","Percent","3.67651"
"Portugal","2003","All genders","Not applicable","Percent","3.46967"
"Portugal","2002","All genders","Not applicable","Percent","3.75041"
"Portugal","2001","All genders","Not applicable","Percent","3.27182"
"Portugal","1999","All genders","Not applicable","Percent","3.31334"
"Puerto Rico","2013","All genders","Not applicable","Percent","5.27216"
"Republic of Korea","2012","All genders","Not applicable","Percent","13.41485"
"Republic of Korea","2009","All genders","Not applicable","Percent","9.9977"
"Republic of Korea","2008","All genders","Not applicable","Percent","13.72471"
"Republic of Korea","2007","All genders","Not applicable","Percent","9.28003"
"Republic of Korea","2006","All genders","Not applicable","Percent","7.56311"
"Republic of Korea","2005","All genders","Not applicable","Percent","7.56805"
"Republic of Korea","2004","All genders","Not applicable","Percent","8.98921"
"Republic of Korea","2003","All genders","Not applicable","Percent","8.81954"
"Republic of Korea","2002","All genders","Not applicable","Percent","15.29634"
"Republic of Korea","1999","All genders","Not applicable","Percent","6.81089"
"Romania","2012","All genders","Not applicable","Percent","10.63905"
"Romania","2011","All genders","Not applicable","Percent","12.17686"
"Romania","2010","All genders","Not applicable","Percent","7.25892"
"Romania","2009","All genders","Not applicable","Percent","6.45685"
"Romania","2007","All genders","Not applicable","Percent","8.92491"
"Romania","2005","All genders","Not applicable","Percent","8.41428"
"Romania","2004","All genders","Not applicable","Percent","10.20766"
"Romania","2003","All genders","Not applicable","Percent","14.33115"
"Romania","2002","All genders","Not applicable","Percent","12.06138"
"Romania","2001","All genders","Not applicable","Percent","2.81885"
"Rwanda","2013","All genders","Not applicable","Percent","12.22479"
"Rwanda","2011","All genders","Not applicable","Percent","6.98204"
"Rwanda","2010","All genders","Not applicable","Percent","4.62184"
"Rwanda","2008","All genders","Not applicable","Percent","2.38363"
"Rwanda","2007","All genders","Not applicable","Percent","7.37095"
"Saint Kitts and Nevis","2013","All genders","Not applicable","Percent","0"
"Saint Kitts and Nevis","2002","All genders","Not applicable","Percent","0"
"Saint Kitts and Nevis","1998","All genders","Not applicable","Percent","12.52758"
"Saint Lucia","2013","All genders","Not applicable","Percent","12.93342"
"Saint Lucia","2012","All genders","Not applicable","Percent","0"
"Saint Lucia","2011","All genders","Not applicable","Percent","0"
"Saint Lucia","2010","All genders","Not applicable","Percent","0"
"Saint Lucia","2004","All genders","Not applicable","Percent","6.20608"
"Saint Lucia","1999","All genders","Not applicable","Percent","0"
"Saint Vincent and the Grenadines","2014","All genders","Not applicable","Percent","0"
"Saint Vincent and the Grenadines","2013","All genders","Not applicable","Percent","0"
"Saint Vincent and the Grenadines","2010","All genders","Not applicable","Percent","0"
"Saint Vincent and the Grenadines","2009","All genders","Not applicable","Percent","0"
"Saint Vincent and the Grenadines","2007","All genders","Not applicable","Percent","0"
"Saint Vincent and the Grenadines","2005","All genders","Not applicable","Percent","7.99839"
"Saint Vincent and the Grenadines","2002","All genders","Not applicable","Percent","18.19734"
"Saint Vincent and the Grenadines","2000","All genders","Not applicable","Percent","12.77948"
"Samoa","2001","All genders","Not applicable","Percent","0"
"Samoa","2000","All genders","Not applicable","Percent","0"
"Samoa","1999","All genders","Not applicable","Percent","0"
"San Marino","2011","All genders","Not applicable","Percent","0"
"San Marino","2010","All genders","Not applicable","Percent","0"
"Sao Tome and Principe","2014","All genders","Not applicable","Percent","0"
"Sao Tome and Principe","2013","All genders","Not applicable","Percent","0"
"Sao Tome and Principe","2012","All genders","Not applicable","Percent","0"
"Senegal","2010","All genders","Not applicable","Percent","6.51581"
"Senegal","2009","All genders","Not applicable","Percent","2.54596"
"Senegal","2005","All genders","Not applicable","Percent","3.97423"
"Serbia","2011","All genders","Not applicable","Percent","1.26498"
"Serbia","2010","All genders","Not applicable","Percent","1.2764"
"Serbia","2009","All genders","Not applicable","Percent","1.24367"
"Serbia","2008","All genders","Not applicable","Percent","1.28469"
"Serbia","2007","All genders","Not applicable","Percent","1.34064"
"Seychelles","2011","All genders","Not applicable","Percent","19.69337"
"Seychelles","2006","All genders","Not applicable","Percent","0"
"Seychelles","2003","All genders","Not applicable","Percent","18.33441"
"Seychelles","2002","All genders","Not applicable","Percent","0"
"Seychelles","1998","All genders","Not applicable","Percent","20.04423"
"Sierra Leone","2014","All genders","Not applicable","Percent","0"
"Sierra Leone","2013","All genders","Not applicable","Percent","0.03859"
"Sierra Leone","2011","All genders","Not applicable","Percent","0.0457"
