"Reference Area","Time Period","Sex","Age group","Units of measurement","Observation Value"
"Guatemala","2001","Not applicable","Not applicable","Percent","5.45809"
"Guatemala","2000","Not applicable","Not applicable","Percent","4.44755"
"Guinea","2012","Not applicable","Not applicable","Percent","10.0452"
"Guinea","2011","Not applicable","Not applicable","Percent","11.65198"
"Guinea","2008","Not applicable","Not applicable","Percent","6.70254"
"Guyana","2012","Not applicable","Not applicable","Percent","9.37304"
"Guyana","2011","Not applicable","Not applicable","Percent","10.46962"
"Guyana","2010","Not applicable","Not applicable","Percent","11.43163"
"Guyana","2009","Not applicable","Not applicable","Percent","9.85128"
"Guyana","2007","Not applicable","Not applicable","Percent","10.28734"
"Holy See","2015","Not applicable","Not applicable","Percent","0"
"Holy See","2014","Not applicable","Not applicable","Percent","0"
"Holy See","2013","Not applicable","Not applicable","Percent","0"
"Holy See","2012","Not applicable","Not applicable","Percent","0"
"Holy See","2011","Not applicable","Not applicable","Percent","0"
"Holy See","2010","Not applicable","Not applicable","Percent","0"
"Holy See","2009","Not applicable","Not applicable","Percent","0"
"Holy See","2008","Not applicable","Not applicable","Percent","0"
"Holy See","2007","Not applicable","Not applicable","Percent","0"
"Holy See","2006","Not applicable","Not applicable","Percent","0"
"Holy See","2005","Not applicable","Not applicable","Percent","0"
"Holy See","2004","Not applicable","Not applicable","Percent","0"
"Holy See","2003","Not applicable","Not applicable","Percent","0"
"Holy See","2002","Not applicable","Not applicable","Percent","0"
"Holy See","2001","Not applicable","Not applicable","Percent","0"
"Holy See","2000","Not applicable","Not applicable","Percent","0"
"Holy See","1999","Not applicable","Not applicable","Percent","0"
"Holy See","1998","Not applicable","Not applicable","Percent","0"
"Holy See","1997","Not applicable","Not applicable","Percent","0"
"Holy See","1996","Not applicable","Not applicable","Percent","0"
"Holy See","1995","Not applicable","Not applicable","Percent","0"
"Holy See","1994","Not applicable","Not applicable","Percent","0"
"Holy See","1993","Not applicable","Not applicable","Percent","0"
"Holy See","1992","Not applicable","Not applicable","Percent","0"
"Holy See","1991","Not applicable","Not applicable","Percent","0"
"Holy See","1990","Not applicable","Not applicable","Percent","0"
"Holy See","1989","Not applicable","Not applicable","Percent","0"
"Holy See","1988","Not applicable","Not applicable","Percent","0"
"Holy See","1987","Not applicable","Not applicable","Percent","0"
"Holy See","1986","Not applicable","Not applicable","Percent","0"
"Holy See","1985","Not applicable","Not applicable","Percent","0"
"Holy See","1984","Not applicable","Not applicable","Percent","0"
"Holy See","1983","Not applicable","Not applicable","Percent","0"
"Holy See","1982","Not applicable","Not applicable","Percent","0"
"Holy See","1981","Not applicable","Not applicable","Percent","0"
"Holy See","1980","Not applicable","Not applicable","Percent","0"
"Holy See","1979","Not applicable","Not applicable","Percent","0"
"Holy See","1978","Not applicable","Not applicable","Percent","0"
"Holy See","1977","Not applicable","Not applicable","Percent","0"
"Holy See","1976","Not applicable","Not applicable","Percent","0"
"Holy See","1975","Not applicable","Not applicable","Percent","0"
"Honduras","2013","Not applicable","Not applicable","Percent","18.14676"
"Hong Kong Special Administrative Region of China","2014","Not applicable","Not applicable","Percent","19.32646"
"Hong Kong Special Administrative Region of China","2013","Not applicable","Not applicable","Percent","18.68041"
"Hong Kong Special Administrative Region of China","2012","Not applicable","Not applicable","Percent","17.11454"
"Hong Kong Special Administrative Region of China","2011","Not applicable","Not applicable","Percent","17.3341"
"Hong Kong Special Administrative Region of China","2010","Not applicable","Not applicable","Percent","17.11238"
"Hong Kong Special Administrative Region of China","2009","Not applicable","Not applicable","Percent","16.04725"
"Hong Kong Special Administrative Region of China","2008","Not applicable","Not applicable","Percent","14.94756"
"Hong Kong Special Administrative Region of China","2007","Not applicable","Not applicable","Percent","15.79267"
"Hong Kong Special Administrative Region of China","2006","Not applicable","Not applicable","Percent","17.3331"
"Hong Kong Special Administrative Region of China","2005","Not applicable","Not applicable","Percent","19.03143"
"Hong Kong Special Administrative Region of China","2004","Not applicable","Not applicable","Percent","20.23283"
"Hong Kong Special Administrative Region of China","2003","Not applicable","Not applicable","Percent","19.06971"
"Hong Kong Special Administrative Region of China","2002","Not applicable","Not applicable","Percent","17.57671"
"Hungary","2012","Not applicable","Not applicable","Percent","19.67133"
"Hungary","2011","Not applicable","Not applicable","Percent","20.57718"
"Hungary","2010","Not applicable","Not applicable","Percent","21.37586"
"Hungary","2009","Not applicable","Not applicable","Percent","22.27797"
"Hungary","2008","Not applicable","Not applicable","Percent","22.53882"
"Hungary","2007","Not applicable","Not applicable","Percent","22.99667"
"Hungary","2006","Not applicable","Not applicable","Percent","22.86183"
"Hungary","2005","Not applicable","Not applicable","Percent","22.70693"
"Hungary","2004","Not applicable","Not applicable","Percent","23.15089"
"Hungary","2003","Not applicable","Not applicable","Percent","26.18307"
"Hungary","2002","Not applicable","Not applicable","Percent","20.51352"
"Hungary","2001","Not applicable","Not applicable","Percent","19.5291"
"Hungary","2000","Not applicable","Not applicable","Percent","20.10425"
"Hungary","1999","Not applicable","Not applicable","Percent","18.67033"
"Hungary","1998","Not applicable","Not applicable","Percent","18.02103"
"Iceland","2011","Not applicable","Not applicable","Percent","20.268"
"Iceland","2010","Not applicable","Not applicable","Percent","20.06292"
"Iceland","2009","Not applicable","Not applicable","Percent","21.35451"
"Iceland","2008","Not applicable","Not applicable","Percent","20.95739"
"Iceland","2007","Not applicable","Not applicable","Percent","20.81341"
"Iceland","2006","Not applicable","Not applicable","Percent","22.21318"
"Iceland","2005","Not applicable","Not applicable","Percent","22.12492"
"Iceland","2004","Not applicable","Not applicable","Percent","22.31493"
"Iceland","2003","Not applicable","Not applicable","Percent","21.19692"
"Iceland","2002","Not applicable","Not applicable","Percent","21.80879"
"Iceland","2001","Not applicable","Not applicable","Percent","20.92308"
"Iceland","2000","Not applicable","Not applicable","Percent","18.47976"
"Iceland","1999","Not applicable","Not applicable","Percent","18.71525"
"India","2012","Not applicable","Not applicable","Percent","15.5135"
"India","2011","Not applicable","Not applicable","Percent","14.89582"
"India","2010","Not applicable","Not applicable","Percent","13.84312"
"India","2009","Not applicable","Not applicable","Percent","13.27346"
"India","2006","Not applicable","Not applicable","Percent","16.42254"
"India","2005","Not applicable","Not applicable","Percent","16.92282"
"India","2004","Not applicable","Not applicable","Percent","17.97187"
"India","2003","Not applicable","Not applicable","Percent","19.90199"
"India","2001","Not applicable","Not applicable","Percent","23.46718"
"India","2000","Not applicable","Not applicable","Percent","24.8281"
"India","1999","Not applicable","Not applicable","Percent","24.85107"
"Indonesia","2014","Not applicable","Not applicable","Percent","9.95224"
"Indonesia","2013","Not applicable","Not applicable","Percent","9.86617"
"Indonesia","2012","Not applicable","Not applicable","Percent","10.26154"
"Indonesia","2011","Not applicable","Not applicable","Percent","9.05927"
"Indonesia","2010","Not applicable","Not applicable","Percent","8.27265"
"Indonesia","2009","Not applicable","Not applicable","Percent","10.97945"
"Indonesia","2008","Not applicable","Not applicable","Percent","9.41971"
"Indonesia","2007","Not applicable","Not applicable","Percent","9.48605"
"Iran, Islamic Republic of","2014","Not applicable","Not applicable","Percent","15.53301"
"Iran, Islamic Republic of","2013","Not applicable","Not applicable","Percent","18.52246"
"Iran, Islamic Republic of","2012","Not applicable","Not applicable","Percent","14.10979"
"Iran, Islamic Republic of","2011","Not applicable","Not applicable","Percent","14.74473"
"Iran, Islamic Republic of","2010","Not applicable","Not applicable","Percent","19.01318"
"Iran, Islamic Republic of","2009","Not applicable","Not applicable","Percent","18.1461"
"Iran, Islamic Republic of","2008","Not applicable","Not applicable","Percent","17.37712"
"Iran, Islamic Republic of","2007","Not applicable","Not applicable","Percent","19.42287"
"Iran, Islamic Republic of","2006","Not applicable","Not applicable","Percent","16.48675"
"Iran, Islamic Republic of","2005","Not applicable","Not applicable","Percent","11.1101"
"Iran, Islamic Republic of","2004","Not applicable","Not applicable","Percent","11.18976"
"Iran, Islamic Republic of","2003","Not applicable","Not applicable","Percent","10.95968"
"Iran, Islamic Republic of","2002","Not applicable","Not applicable","Percent","10.97777"
"Iran, Islamic Republic of","2001","Not applicable","Not applicable","Percent","9.39867"
"Ireland","2012","Not applicable","Not applicable","Percent","25.97779"
"Ireland","2011","Not applicable","Not applicable","Percent","27.05651"
"Ireland","2010","Not applicable","Not applicable","Percent","27.93308"
"Ireland","2009","Not applicable","Not applicable","Percent","28.78413"
"Ireland","2008","Not applicable","Not applicable","Percent","26.79065"
"Ireland","2007","Not applicable","Not applicable","Percent","22.54275"
"Ireland","2006","Not applicable","Not applicable","Percent","21.56677"
"Ireland","2005","Not applicable","Not applicable","Percent","20.67469"
"Ireland","2004","Not applicable","Not applicable","Percent","20.11613"
"Ireland","2003","Not applicable","Not applicable","Percent","18.48325"
"Ireland","2002","Not applicable","Not applicable","Percent","17.19231"
"Ireland","2001","Not applicable","Not applicable","Percent","16.58535"
"Ireland","2000","Not applicable","Not applicable","Percent","15.88403"
"Ireland","1999","Not applicable","Not applicable","Percent","16.40718"
"Ireland","1998","Not applicable","Not applicable","Percent","16.89882"
"Israel","2013","Not applicable","Not applicable","Percent","16.15334"
"Israel","2012","Not applicable","Not applicable","Percent","15.99848"
"Israel","2011","Not applicable","Not applicable","Percent","15.26586"
"Israel","2010","Not applicable","Not applicable","Percent","15.26201"
"Israel","2009","Not applicable","Not applicable","Percent","15.86721"
"Israel","2008","Not applicable","Not applicable","Percent","17.02368"
"Israel","2007","Not applicable","Not applicable","Percent","15.87986"
"Israel","2006","Not applicable","Not applicable","Percent","17.19668"
"Israel","2005","Not applicable","Not applicable","Percent","17.10982"
"Israel","2004","Not applicable","Not applicable","Percent","17.85318"
"Israel","2003","Not applicable","Not applicable","Percent","18.33255"
"Israel","2002","Not applicable","Not applicable","Percent","18.83036"
"Israel","2001","Not applicable","Not applicable","Percent","18.56255"
"Israel","2000","Not applicable","Not applicable","Percent","17.782"
"Israel","1999","Not applicable","Not applicable","Percent","18.71277"
"Italy","2012","Not applicable","Not applicable","Percent","22.83112"
"Italy","2011","Not applicable","Not applicable","Percent","22.55128"
"Italy","2010","Not applicable","Not applicable","Percent","23.92586"
"Italy","2009","Not applicable","Not applicable","Percent","25.24429"
"Italy","2008","Not applicable","Not applicable","Percent","25.23279"
"Italy","2007","Not applicable","Not applicable","Percent","23.81532"
"Italy","2006","Not applicable","Not applicable","Percent","26.90721"
"Italy","2005","Not applicable","Not applicable","Percent","25.4016"
"Italy","2004","Not applicable","Not applicable","Percent","25.89058"
"Italy","2003","Not applicable","Not applicable","Percent","27.11302"
"Italy","2002","Not applicable","Not applicable","Percent","25.88815"
"Italy","2001","Not applicable","Not applicable","Percent","28.95324"
"Italy","2000","Not applicable","Not applicable","Percent","25.60651"
"Italy","1999","Not applicable","Not applicable","Percent","26.65512"
"Italy","1998","Not applicable","Not applicable","Percent","26.44969"
"Jamaica","2014","Not applicable","Not applicable","Percent","22.97631"
"Jamaica","2013","Not applicable","Not applicable","Percent","29.42654"
"Jamaica","2011","Not applicable","Not applicable","Percent","25.77498"
"Jamaica","2010","Not applicable","Not applicable","Percent","23.99342"
"Jamaica","2009","Not applicable","Not applicable","Percent","22.98923"
"Jamaica","2008","Not applicable","Not applicable","Percent","26.76094"
"Jamaica","2007","Not applicable","Not applicable","Percent","19.91656"
"Jamaica","2005","Not applicable","Not applicable","Percent","18.74525"
"Jamaica","2004","Not applicable","Not applicable","Percent","17.53223"
"Jamaica","2003","Not applicable","Not applicable","Percent","20.0041"
"Japan","2013","Not applicable","Not applicable","Percent","25.66832"
"Japan","2012","Not applicable","Not applicable","Percent","25.75359"
"Japan","2011","Not applicable","Not applicable","Percent","25.40239"
"Japan","2010","Not applicable","Not applicable","Percent","24.41373"
"Japan","2008","Not applicable","Not applicable","Percent","22.42991"
"Japan","2007","Not applicable","Not applicable","Percent","22.43116"
"Japan","2006","Not applicable","Not applicable","Percent","22.27657"
"Japan","2005","Not applicable","Not applicable","Percent","22.15156"
"Japan","2004","Not applicable","Not applicable","Percent","22.27578"
"Japan","2003","Not applicable","Not applicable","Percent","22.23832"
"Japan","2002","Not applicable","Not applicable","Percent","21.62423"
"Japan","2001","Not applicable","Not applicable","Percent","20.94136"
"Japan","2000","Not applicable","Not applicable","Percent","20.85101"
"Japan","1999","Not applicable","Not applicable","Percent","20.57227"
"Japan","1998","Not applicable","Not applicable","Percent","19.84104"
"Jordan","2011","Not applicable","Not applicable","Percent","15.06247"
"Jordan","2008","Not applicable","Not applicable","Percent","14.78937"
"Jordan","2007","Not applicable","Not applicable","Percent","16.14319"
"Jordan","2006","Not applicable","Not applicable","Percent","16.27762"
"Jordan","2005","Not applicable","Not applicable","Percent","19.05343"
"Jordan","2004","Not applicable","Not applicable","Percent","17.58959"
"Jordan","2003","Not applicable","Not applicable","Percent","18.75514"
"Jordan","2002","Not applicable","Not applicable","Percent","17.00903"
"Jordan","1999","Not applicable","Not applicable","Percent","15.81396"
"Kazakhstan","2014","Not applicable","Not applicable","Percent","19.86177"
"Kazakhstan","2013","Not applicable","Not applicable","Percent","19.04506"
"Kenya","2006","Not applicable","Not applicable","Percent","20.90838"
"Kenya","2004","Not applicable","Not applicable","Percent","22.03753"
"Kenya","2003","Not applicable","Not applicable","Percent","20.14635"
"Kenya","2001","Not applicable","Not applicable","Percent","15.69437"
"Kenya","2000","Not applicable","Not applicable","Percent","14.29576"
"Kuwait","2011","Not applicable","Not applicable","Percent","22.24834"
"Kuwait","2008","Not applicable","Not applicable","Percent","14.16294"
"Kuwait","2006","Not applicable","Not applicable","Percent","13.03674"
"Kuwait","2005","Not applicable","Not applicable","Percent","15.21399"
"Kuwait","2004","Not applicable","Not applicable","Percent","15.56492"
"Kuwait","2003","Not applicable","Not applicable","Percent","18.16831"
"Kyrgyzstan","2013","Not applicable","Not applicable","Percent","33.1888"
"Lao People's Democratic Republic","2002","Not applicable","Not applicable","Percent","9.22049"
"Latvia","2013","Not applicable","Not applicable","Percent","25.5059"
"Latvia","2012","Not applicable","Not applicable","Percent","24.98283"
"Latvia","2011","Not applicable","Not applicable","Percent","25.90866"
"Latvia","2010","Not applicable","Not applicable","Percent","27.79045"
"Latvia","2009","Not applicable","Not applicable","Percent","30.3655"
"Latvia","2008","Not applicable","Not applicable","Percent","26.20152"
"Latvia","2007","Not applicable","Not applicable","Percent","21.76816"
"Latvia","2006","Not applicable","Not applicable","Percent","17.42883"
"Latvia","2004","Not applicable","Not applicable","Percent","22.52644"
"Latvia","2003","Not applicable","Not applicable","Percent","22.96224"
"Latvia","2002","Not applicable","Not applicable","Percent","24.64378"
"Latvia","2001","Not applicable","Not applicable","Percent","24.02078"
"Latvia","2000","Not applicable","Not applicable","Percent","22.8716"
"Latvia","1999","Not applicable","Not applicable","Percent","22.98529"
"Latvia","1998","Not applicable","Not applicable","Percent","23.04685"
"Lebanon","2013","Not applicable","Not applicable","Percent","5.13404"
"Lebanon","2012","Not applicable","Not applicable","Percent","3.7209"
"Lesotho","2008","Not applicable","Not applicable","Percent","51.20699"
"Lesotho","2006","Not applicable","Not applicable","Percent","50.43109"
"Lesotho","2005","Not applicable","Not applicable","Percent","57.50344"
"Lesotho","2001","Not applicable","Not applicable","Percent","64.02772"
"Lesotho","2000","Not applicable","Not applicable","Percent","79.46981"
"Lesotho","1999","Not applicable","Not applicable","Percent","77.11851"
"Liechtenstein","2011","Not applicable","Not applicable","Percent","13.43037"
"Liechtenstein","2010","Not applicable","Not applicable","Percent","12.4981"
"Liechtenstein","2008","Not applicable","Not applicable","Percent","11.92993"
"Liechtenstein","2007","Not applicable","Not applicable","Percent","10.14893"
"Liechtenstein","2006","Not applicable","Not applicable","Percent","10.69205"
"Liechtenstein","2004","Not applicable","Not applicable","Percent","10.9366"
"Liechtenstein","2003","Not applicable","Not applicable","Percent","11.0354"
"Lithuania","2012","Not applicable","Not applicable","Percent","18.54276"
"Lithuania","2011","Not applicable","Not applicable","Percent","19.27606"
"Lithuania","2010","Not applicable","Not applicable","Percent","21.47123"
"Lithuania","2009","Not applicable","Not applicable","Percent","25.74526"
"Lithuania","2008","Not applicable","Not applicable","Percent","21.28845"
"Lithuania","2007","Not applicable","Not applicable","Percent","18.97511"
"Lithuania","2006","Not applicable","Not applicable","Percent","19.49586"
"Lithuania","2005","Not applicable","Not applicable","Percent","19.32105"
"Lithuania","2004","Not applicable","Not applicable","Percent","20.67074"
"Lithuania","2003","Not applicable","Not applicable","Percent","19.6426"
"Luxembourg","2011","Not applicable","Not applicable","Percent","18.10049"
"Luxembourg","2010","Not applicable","Not applicable","Percent","20.22254"
"Luxembourg","2008","Not applicable","Not applicable","Percent","22.54383"
"Luxembourg","2007","Not applicable","Not applicable","Percent","18.71427"
"Luxembourg","2006","Not applicable","Not applicable","Percent","20.4627"
"Luxembourg","2005","Not applicable","Not applicable","Percent","22.82986"
"Luxembourg","2004","Not applicable","Not applicable","Percent","22.61067"
"Luxembourg","2003","Not applicable","Not applicable","Percent","23.68731"
"Macao Special Administrative Region of China","2013","Not applicable","Not applicable","Percent","18.98957"
"Macao Special Administrative Region of China","2012","Not applicable","Not applicable","Percent","16.6182"
"Macao Special Administrative Region of China","2000","Not applicable","Not applicable","Percent","11.22156"
"Madagascar","2012","Not applicable","Not applicable","Percent","8.38611"
"Madagascar","2011","Not applicable","Not applicable","Percent","10.23933"
"Madagascar","2009","Not applicable","Not applicable","Percent","11.59338"
"Madagascar","2008","Not applicable","Not applicable","Percent","13.5466"
"Madagascar","2007","Not applicable","Not applicable","Percent","12.4777"
"Madagascar","2006","Not applicable","Not applicable","Percent","15.35923"
"Madagascar","2005","Not applicable","Not applicable","Percent","21.44171"
"Malawi","2014","Not applicable","Not applicable","Percent","29.84653"
"Malawi","2013","Not applicable","Not applicable","Percent","34.62212"
"Malawi","2011","Not applicable","Not applicable","Percent","32.64508"
"Malawi","2010","Not applicable","Not applicable","Percent","21.72588"
"Malawi","2001","Not applicable","Not applicable","Percent","21.90703"
"Malawi","2000","Not applicable","Not applicable","Percent","25.15492"
"Malawi","1999","Not applicable","Not applicable","Percent","9.56472"
"Malaysia","2013","Not applicable","Not applicable","Percent","22.28083"
"Malaysia","2011","Not applicable","Not applicable","Percent","19.14684"
"Malaysia","2010","Not applicable","Not applicable","Percent","18.00147"
"Malaysia","2009","Not applicable","Not applicable","Percent","21.29226"
"Malaysia","2008","Not applicable","Not applicable","Percent","11.98064"
"Malaysia","2007","Not applicable","Not applicable","Percent","13.77906"
"Malaysia","2006","Not applicable","Not applicable","Percent","13.84089"
"Malaysia","2004","Not applicable","Not applicable","Percent","20.38099"
"Malaysia","2003","Not applicable","Not applicable","Percent","25.27899"
"Malaysia","2002","Not applicable","Not applicable","Percent","27.22509"
"Malaysia","2001","Not applicable","Not applicable","Percent","26.61904"
"Malaysia","2000","Not applicable","Not applicable","Percent","21.88311"
"Mali","2014","Not applicable","Not applicable","Percent","26.37396"
"Mali","2013","Not applicable","Not applicable","Percent","30.0294"
"Mali","2011","Not applicable","Not applicable","Percent","33.09865"
"Mali","2010","Not applicable","Not applicable","Percent","41.45786"
"Mali","2009","Not applicable","Not applicable","Percent","36.97027"
"Mali","2008","Not applicable","Not applicable","Percent","38.60013"
"Mali","1999","Not applicable","Not applicable","Percent","51.14436"
"Mali","1998","Not applicable","Not applicable","Percent","58.40431"
"Malta","2012","Not applicable","Not applicable","Percent","41.56079"
"Malta","2011","Not applicable","Not applicable","Percent","66.43361"
"Malta","2010","Not applicable","Not applicable","Percent","35.23689"
"Malta","2008","Not applicable","Not applicable","Percent","33.07046"
"Malta","2007","Not applicable","Not applicable","Percent","29.36808"
"Malta","2004","Not applicable","Not applicable","Percent","18.52793"
"Malta","2002","Not applicable","Not applicable","Percent","22.23444"
"Malta","1998","Not applicable","Not applicable","Percent","19.97204"
"Marshall Islands","2002","Not applicable","Not applicable","Percent","27.69191"
"Mauritania","2013","Not applicable","Not applicable","Percent","17.28319"
"Mauritania","2012","Not applicable","Not applicable","Percent","21.40203"
"Mauritania","2011","Not applicable","Not applicable","Percent","19.23308"
"Mauritania","2010","Not applicable","Not applicable","Percent","27.25449"
"Mauritania","2008","Not applicable","Not applicable","Percent","31.93068"
"Mauritania","2005","Not applicable","Not applicable","Percent","21.90507"
"Mauritania","1999","Not applicable","Not applicable","Percent","32.60079"
"Mauritius","2014","Not applicable","Not applicable","Percent","29.12133"
"Mauritius","2013","Not applicable","Not applicable","Percent","19.51116"
"Mauritius","2012","Not applicable","Not applicable","Percent","18.50607"
"Mauritius","2011","Not applicable","Not applicable","Percent","16.40381"
"Mauritius","2010","Not applicable","Not applicable","Percent","18.94892"
"Mauritius","2009","Not applicable","Not applicable","Percent","14.63312"
"Mauritius","2008","Not applicable","Not applicable","Percent","14.94547"
"Mauritius","2006","Not applicable","Not applicable","Percent","16.7646"
"Mauritius","2005","Not applicable","Not applicable","Percent","17.51064"
"Mauritius","2004","Not applicable","Not applicable","Percent","17.81332"
"Mauritius","2003","Not applicable","Not applicable","Percent","18.18027"
"Mauritius","2002","Not applicable","Not applicable","Percent","12.76195"
"Mauritius","2001","Not applicable","Not applicable","Percent","14.18997"
"Mexico","2011","Not applicable","Not applicable","Percent","16.07122"
"Mexico","2010","Not applicable","Not applicable","Percent","15.96831"
"Mexico","2009","Not applicable","Not applicable","Percent","16.09458"
"Mexico","2008","Not applicable","Not applicable","Percent","14.01355"
"Mexico","2007","Not applicable","Not applicable","Percent","14.20029"
"Mexico","2006","Not applicable","Not applicable","Percent","14.47947"
"Mexico","2005","Not applicable","Not applicable","Percent","15.42841"
"Mexico","2004","Not applicable","Not applicable","Percent","14.75704"
"Mexico","2003","Not applicable","Not applicable","Percent","15.88122"
"Mexico","2002","Not applicable","Not applicable","Percent","14.51054"
"Mexico","2001","Not applicable","Not applicable","Percent","16.97376"
"Mexico","1999","Not applicable","Not applicable","Percent","12.37798"
"Mexico","1998","Not applicable","Not applicable","Percent","15.38172"
"Moldova","2014","Not applicable","Not applicable","Percent","38.70706"
"Moldova","2012","Not applicable","Not applicable","Percent","37.77349"
"Moldova","2011","Not applicable","Not applicable","Percent","38.2897"
"Moldova","2010","Not applicable","Not applicable","Percent","39.35366"
"Moldova","2009","Not applicable","Not applicable","Percent","39.37079"
"Moldova","2008","Not applicable","Not applicable","Percent","31.61281"
"Moldova","2007","Not applicable","Not applicable","Percent","38.35193"
"Monaco","2011","Not applicable","Not applicable","Percent","9.94898"
"Monaco","2010","Not applicable","Not applicable","Percent","6.12245"
"Monaco","2009","Not applicable","Not applicable","Percent","6.24285"
"Monaco","2004","Not applicable","Not applicable","Percent","6.17468"
"Monaco","2000","Not applicable","Not applicable","Percent","6.69369"
"Monaco","1999","Not applicable","Not applicable","Percent","6.9177"
"Monaco","1998","Not applicable","Not applicable","Percent","6.98138"
"Mongolia","2010","Not applicable","Not applicable","Percent","15.36835"
"Mongolia","2004","Not applicable","Not applicable","Percent","10.6397"
"Morocco","2012","Not applicable","Not applicable","Percent","36.12698"
"Morocco","2011","Not applicable","Not applicable","Percent","33.61103"
"Morocco","2010","Not applicable","Not applicable","Percent","34.0463"
"Morocco","2009","Not applicable","Not applicable","Percent","30.4853"
"Morocco","2008","Not applicable","Not applicable","Percent","32.6774"
"Morocco","2007","Not applicable","Not applicable","Percent","37.20174"
"Morocco","2006","Not applicable","Not applicable","Percent","35.71334"
"Morocco","2005","Not applicable","Not applicable","Percent","57.70282"
"Morocco","2004","Not applicable","Not applicable","Percent","39.91746"
"Morocco","2003","Not applicable","Not applicable","Percent","42.55945"
"Morocco","2002","Not applicable","Not applicable","Percent","44.67933"
"Morocco","2001","Not applicable","Not applicable","Percent","43.40833"
"Morocco","1999","Not applicable","Not applicable","Percent","45.80664"
"Morocco","1998","Not applicable","Not applicable","Percent","45.68466"
"Mozambique","2013","Not applicable","Not applicable","Percent","69.23046"
"Mozambique","2012","Not applicable","Not applicable","Percent","63.21507"
"Mozambique","2006","Not applicable","Not applicable","Percent","73.90968"
"Namibia","2008","Not applicable","Not applicable","Percent","15.95177"
"Namibia","2006","Not applicable","Not applicable","Percent","18.9485"
"Namibia","2003","Not applicable","Not applicable","Percent","22.37328"
"Namibia","2002","Not applicable","Not applicable","Percent","23.57831"
"Namibia","2001","Not applicable","Not applicable","Percent","28.7602"
"Namibia","2000","Not applicable","Not applicable","Percent","30.44117"
"Namibia","1999","Not applicable","Not applicable","Percent","32.40816"
"Nepal","2014","Not applicable","Not applicable","Percent","14.63937"
"Nepal","2009","Not applicable","Not applicable","Percent","12.12123"
"Nepal","2008","Not applicable","Not applicable","Percent","10.3959"
"Nepal","2003","Not applicable","Not applicable","Percent","9.24723"
"Nepal","2002","Not applicable","Not applicable","Percent","10.39182"
"Nepal","2001","Not applicable","Not applicable","Percent","13.38392"
"Nepal","2000","Not applicable","Not applicable","Percent","11.29722"
"Nepal","1999","Not applicable","Not applicable","Percent","12.88296"
"Netherlands","2013","Not applicable","Not applicable","Percent","24.39756"
"Netherlands","2012","Not applicable","Not applicable","Percent","23.98745"
"Netherlands","2011","Not applicable","Not applicable","Percent","24.12106"
"Netherlands","2010","Not applicable","Not applicable","Percent","25.46044"
"Netherlands","2009","Not applicable","Not applicable","Percent","25.24017"
"Netherlands","2008","Not applicable","Not applicable","Percent","23.22254"
"Netherlands","2007","Not applicable","Not applicable","Percent","22.68844"
"Netherlands","2006","Not applicable","Not applicable","Percent","23.23353"
"Netherlands","2005","Not applicable","Not applicable","Percent","23.52378"
"Netherlands","2004","Not applicable","Not applicable","Percent","23.38672"
"Netherlands","2003","Not applicable","Not applicable","Percent","22.45086"
"Netherlands","2002","Not applicable","Not applicable","Percent","22.09828"
"Netherlands","2001","Not applicable","Not applicable","Percent","21.61233"
"Netherlands","2000","Not applicable","Not applicable","Percent","21.25114"
"Netherlands","1999","Not applicable","Not applicable","Percent","20.71417"
"Netherlands","1998","Not applicable","Not applicable","Percent","20.21206"
"New Zealand","2014","Not applicable","Not applicable","Percent","22.29698"
"New Zealand","2012","Not applicable","Not applicable","Percent","24.70277"
"New Zealand","2011","Not applicable","Not applicable","Percent","22.83736"
"New Zealand","2010","Not applicable","Not applicable","Percent","22.91032"
"New Zealand","2009","Not applicable","Not applicable","Percent","18.46717"
"New Zealand","2008","Not applicable","Not applicable","Percent","17.55629"
"New Zealand","2007","Not applicable","Not applicable","Percent","18.91496"
"New Zealand","2006","Not applicable","Not applicable","Percent","19.82139"
"New Zealand","2005","Not applicable","Not applicable","Percent","20.74903"
"New Zealand","2004","Not applicable","Not applicable","Percent","21.71257"
"New Zealand","2003","Not applicable","Not applicable","Percent","20.43006"
"New Zealand","2002","Not applicable","Not applicable","Percent","20.10347"
"New Zealand","2001","Not applicable","Not applicable","Percent","22.27055"
"New Zealand","2000","Not applicable","Not applicable","Percent","21.95431"
"New Zealand","1999","Not applicable","Not applicable","Percent","23.31047"
"Nicaragua","2010","Not applicable","Not applicable","Percent","7.33336"
"Nicaragua","2006","Not applicable","Not applicable","Percent","3.46241"
"Nicaragua","2005","Not applicable","Not applicable","Percent","2.94326"
"Niger","2014","Not applicable","Not applicable","Percent","73.24322"
"Niger","2013","Not applicable","Not applicable","Percent","51.48777"
"Niger","2012","Not applicable","Not applicable","Percent","46.79713"
"Niger","2011","Not applicable","Not applicable","Percent","50.55424"
"Niger","2010","Not applicable","Not applicable","Percent","42.20559"
"Niger","2009","Not applicable","Not applicable","Percent","57.85753"
"Niger","2008","Not applicable","Not applicable","Percent","50.16478"
"Niger","2007","Not applicable","Not applicable","Percent","52.23569"
"Niger","2006","Not applicable","Not applicable","Percent","46.34668"
"Norway","2011","Not applicable","Not applicable","Percent","25.78555"
"Norway","2010","Not applicable","Not applicable","Percent","26.79939"
"Norway","2009","Not applicable","Not applicable","Percent","28.32214"
"Norway","2008","Not applicable","Not applicable","Percent","24.64592"
