"Reference Area","Time Period","Sex","Age group","Units of measurement","Observation Value"
"Iceland","2011","All genders","Not applicable","Percent","9.73339"
"Iceland","2010","All genders","Not applicable","Percent","9.21885"
"Iceland","2009","All genders","Not applicable","Percent","9.83612"
"Iceland","2008","All genders","Not applicable","Percent","9.76011"
"Iceland","2007","All genders","Not applicable","Percent","8.62805"
"Iceland","2006","All genders","Not applicable","Percent","7.91548"
"Iceland","2005","All genders","Not applicable","Percent","6.2609"
"Iceland","2004","All genders","Not applicable","Percent","6.12045"
"Iceland","2003","All genders","Not applicable","Percent","6.27124"
"Iceland","2002","All genders","Not applicable","Percent","6.33513"
"Iceland","2001","All genders","Not applicable","Percent","7.50011"
"Iceland","2000","All genders","Not applicable","Percent","6.96972"
"Iceland","1999","All genders","Not applicable","Percent","6.64349"
"India","2006","All genders","Not applicable","Percent","1.14405"
"India","2005","All genders","Not applicable","Percent","1.28628"
"India","1999","All genders","Not applicable","Percent","0.98071"
"Indonesia","2014","All genders","Not applicable","Percent","1.80041"
"Indonesia","2013","All genders","Not applicable","Percent","1.91353"
"Indonesia","2012","All genders","Not applicable","Percent","2.36221"
"Indonesia","2011","All genders","Not applicable","Percent","0.91728"
"Indonesia","2010","All genders","Not applicable","Percent","0.67339"
"Indonesia","2009","All genders","Not applicable","Percent","0.59467"
"Indonesia","2008","All genders","Not applicable","Percent","0.6201"
"Indonesia","2007","All genders","Not applicable","Percent","0.59585"
"Iran, Islamic Republic of","2014","All genders","Not applicable","Percent","0.21461"
"Iran, Islamic Republic of","2013","All genders","Not applicable","Percent","0.09224"
"Iran, Islamic Republic of","2012","All genders","Not applicable","Percent","1.14665"
"Iran, Islamic Republic of","2011","All genders","Not applicable","Percent","1.83089"
"Iran, Islamic Republic of","2010","All genders","Not applicable","Percent","1.0963"
"Iran, Islamic Republic of","2009","All genders","Not applicable","Percent","0.97254"
"Iran, Islamic Republic of","2008","All genders","Not applicable","Percent","1.11181"
"Iran, Islamic Republic of","2007","All genders","Not applicable","Percent","0.97057"
"Iran, Islamic Republic of","2006","All genders","Not applicable","Percent","1.72868"
"Iran, Islamic Republic of","2005","All genders","Not applicable","Percent","1.10093"
"Iran, Islamic Republic of","2004","All genders","Not applicable","Percent","0.85436"
"Iran, Islamic Republic of","2003","All genders","Not applicable","Percent","1.00536"
"Iran, Islamic Republic of","2002","All genders","Not applicable","Percent","0.9471"
"Iran, Islamic Republic of","2001","All genders","Not applicable","Percent","0.94894"
"Ireland","2012","All genders","Not applicable","Percent","1.87431"
"Ireland","2011","All genders","Not applicable","Percent","1.68725"
"Ireland","2010","All genders","Not applicable","Percent","1.70339"
"Ireland","2009","All genders","Not applicable","Percent","0.85587"
"Ireland","2008","All genders","Not applicable","Percent","0.05575"
"Ireland","2007","All genders","Not applicable","Percent","0.05587"
"Ireland","2006","All genders","Not applicable","Percent","0.05904"
"Ireland","2005","All genders","Not applicable","Percent","0.05938"
"Ireland","2004","All genders","Not applicable","Percent","0.06063"
"Ireland","2003","All genders","Not applicable","Percent","0.06108"
"Ireland","2002","All genders","Not applicable","Percent","0.06132"
"Ireland","2001","All genders","Not applicable","Percent","0.05663"
"Ireland","2000","All genders","Not applicable","Percent","0.05722"
"Ireland","1999","All genders","Not applicable","Percent","0.0581"
"Ireland","1998","All genders","Not applicable","Percent","0.05527"
"Israel","2013","All genders","Not applicable","Percent","12.93072"
"Israel","2011","All genders","Not applicable","Percent","10.86286"
"Israel","2010","All genders","Not applicable","Percent","11.2559"
"Israel","2009","All genders","Not applicable","Percent","11.86621"
"Israel","2008","All genders","Not applicable","Percent","11.28802"
"Israel","2007","All genders","Not applicable","Percent","10.74209"
"Israel","2006","All genders","Not applicable","Percent","10.96882"
"Israel","2005","All genders","Not applicable","Percent","10.85404"
"Israel","2004","All genders","Not applicable","Percent","10.72484"
"Israel","2003","All genders","Not applicable","Percent","10.03058"
"Israel","2002","All genders","Not applicable","Percent","9.78407"
"Israel","2001","All genders","Not applicable","Percent","8.92522"
"Israel","1999","All genders","Not applicable","Percent","9.32175"
"Italy","2011","All genders","Not applicable","Percent","10.44248"
"Italy","2010","All genders","Not applicable","Percent","10.07695"
"Italy","2009","All genders","Not applicable","Percent","10.31935"
"Italy","2008","All genders","Not applicable","Percent","10.83951"
"Italy","2007","All genders","Not applicable","Percent","11.0224"
"Italy","2006","All genders","Not applicable","Percent","10.64076"
"Italy","2005","All genders","Not applicable","Percent","10.30338"
"Italy","2004","All genders","Not applicable","Percent","9.63187"
"Italy","2003","All genders","Not applicable","Percent","9.30655"
"Italy","2002","All genders","Not applicable","Percent","8.35166"
"Italy","2001","All genders","Not applicable","Percent","9.73482"
"Italy","2000","All genders","Not applicable","Percent","8.35166"
"Italy","1999","All genders","Not applicable","Percent","8.35166"
"Italy","1998","All genders","Not applicable","Percent","9.05593"
"Jamaica","2014","All genders","Not applicable","Percent","3.32284"
"Jamaica","2013","All genders","Not applicable","Percent","3.24816"
"Jamaica","2012","All genders","Not applicable","Percent","3.24541"
"Jamaica","2011","All genders","Not applicable","Percent","3.39529"
"Jamaica","2009","All genders","Not applicable","Percent","8.82864"
"Jamaica","2008","All genders","Not applicable","Percent","5.90785"
"Jamaica","2007","All genders","Not applicable","Percent","7.44804"
"Jamaica","2005","All genders","Not applicable","Percent","4.93926"
"Jamaica","2004","All genders","Not applicable","Percent","5.42137"
"Jamaica","2003","All genders","Not applicable","Percent","6.70436"
"Jamaica","2002","All genders","Not applicable","Percent","5.36835"
"Jamaica","2001","All genders","Not applicable","Percent","4.96583"
"Kenya","2006","All genders","Not applicable","Percent","0.0537"
"Kenya","2004","All genders","Not applicable","Percent","1.18396"
"Kenya","2003","All genders","Not applicable","Percent","2.40532"
"Kenya","2001","All genders","Not applicable","Percent","0.81622"
"Kenya","2000","All genders","Not applicable","Percent","0.00827"
"Kenya","1999","All genders","Not applicable","Percent","0.00879"
"Kuwait","2006","All genders","Not applicable","Percent","9.87757"
"Kuwait","2005","All genders","Not applicable","Percent","10.25072"
"Kuwait","2004","All genders","Not applicable","Percent","9.85304"
"Kuwait","2002","All genders","Not applicable","Percent","9.99674"
"Kyrgyzstan","2013","All genders","Not applicable","Percent","11.39624"
"Kyrgyzstan","2012","All genders","Not applicable","Percent","9.76819"
"Kyrgyzstan","2011","All genders","Not applicable","Percent","8.905"
"Kyrgyzstan","2010","All genders","Not applicable","Percent","8.36133"
"Kyrgyzstan","2009","All genders","Not applicable","Percent","7.17237"
"Kyrgyzstan","2008","All genders","Not applicable","Percent","7.24648"
"Kyrgyzstan","2007","All genders","Not applicable","Percent","6.47428"
"Kyrgyzstan","2006","All genders","Not applicable","Percent","6.34529"
"Kyrgyzstan","2005","All genders","Not applicable","Percent","6.25019"
"Kyrgyzstan","2004","All genders","Not applicable","Percent","6.10507"
"Kyrgyzstan","2003","All genders","Not applicable","Percent","6.33405"
"Kyrgyzstan","2002","All genders","Not applicable","Percent","6.69942"
"Lao People's Democratic Republic","2005","All genders","Not applicable","Percent","2.60812"
"Lao People's Democratic Republic","2002","All genders","Not applicable","Percent","4.2135"
"Lesotho","2008","All genders","Not applicable","Percent","0.15224"
"Lesotho","2006","All genders","Not applicable","Percent","0.06525"
"Lesotho","1999","All genders","Not applicable","Percent","0"
"Liechtenstein","2011","All genders","Not applicable","Percent","7.27741"
"Liechtenstein","2008","All genders","Not applicable","Percent","7.31357"
"Liechtenstein","2007","All genders","Not applicable","Percent","6.93434"
"Liechtenstein","2006","All genders","Not applicable","Percent","7.01511"
"Lithuania","2012","All genders","Not applicable","Percent","14.21784"
"Lithuania","2011","All genders","Not applicable","Percent","14.58557"
"Lithuania","2010","All genders","Not applicable","Percent","13.44953"
"Lithuania","2009","All genders","Not applicable","Percent","13.42484"
"Lithuania","2008","All genders","Not applicable","Percent","11.30289"
"Lithuania","2007","All genders","Not applicable","Percent","13.01966"
"Lithuania","2006","All genders","Not applicable","Percent","12.91866"
"Lithuania","2005","All genders","Not applicable","Percent","12.70448"
"Lithuania","2004","All genders","Not applicable","Percent","13.29817"
"Lithuania","2001","All genders","Not applicable","Percent","14.31268"
"Madagascar","2012","All genders","Not applicable","Percent","0.21882"
"Madagascar","2011","All genders","Not applicable","Percent","0.31013"
"Madagascar","2009","All genders","Not applicable","Percent","0.25191"
"Madagascar","2008","All genders","Not applicable","Percent","0.4647"
"Madagascar","2007","All genders","Not applicable","Percent","0"
"Madagascar","1998","All genders","Not applicable","Percent","0"
"Malawi","2014","All genders","Not applicable","Percent","0"
"Malawi","2011","All genders","Not applicable","Percent","0.28464"
"Malawi","2010","All genders","Not applicable","Percent","0.02613"
"Malawi","2003","All genders","Not applicable","Percent","0"
"Malawi","2001","All genders","Not applicable","Percent","0"
"Malawi","2000","All genders","Not applicable","Percent","0"
"Malawi","1999","All genders","Not applicable","Percent","0"
"Malaysia","2009","All genders","Not applicable","Percent","1.62398"
"Malaysia","2006","All genders","Not applicable","Percent","1.65794"
"Malaysia","2004","All genders","Not applicable","Percent","0.93395"
"Malaysia","2003","All genders","Not applicable","Percent","1.00331"
"Malaysia","2002","All genders","Not applicable","Percent","1.15843"
"Malaysia","2001","All genders","Not applicable","Percent","1.29781"
"Malaysia","2000","All genders","Not applicable","Percent","1.19915"
"Mali","2014","All genders","Not applicable","Percent","0.23919"
"Mali","2013","All genders","Not applicable","Percent","0.32529"
"Mali","2012","All genders","Not applicable","Percent","0.35069"
"Mali","2011","All genders","Not applicable","Percent","0.28677"
"Mali","2010","All genders","Not applicable","Percent","0.19438"
"Mali","2009","All genders","Not applicable","Percent","0.78625"
"Mali","2008","All genders","Not applicable","Percent","0.99969"
"Mali","1999","All genders","Not applicable","Percent","1.06996"
"Mali","1998","All genders","Not applicable","Percent","1.07111"
"Malta","2012","All genders","Not applicable","Percent","7.0639"
"Malta","2011","All genders","Not applicable","Percent","5.28708"
"Malta","2010","All genders","Not applicable","Percent","7.55329"
"Malta","2009","All genders","Not applicable","Percent","7.19832"
"Malta","2008","All genders","Not applicable","Percent","6.31072"
"Malta","2007","All genders","Not applicable","Percent","5.77342"
"Malta","2004","All genders","Not applicable","Percent","5.34755"
"Malta","2002","All genders","Not applicable","Percent","6.87575"
"Malta","1998","All genders","Not applicable","Percent","5.86437"
"Mauritania","2011","All genders","Not applicable","Percent","0"
"Mauritania","2010","All genders","Not applicable","Percent","0.52042"
"Mauritania","2008","All genders","Not applicable","Percent","0.16336"
"Mauritania","1999","All genders","Not applicable","Percent","0"
"Mauritius","2013","All genders","Not applicable","Percent","1.72868"
"Mauritius","2012","All genders","Not applicable","Percent","1.67383"
"Mauritius","2011","All genders","Not applicable","Percent","1.43868"
"Mauritius","2010","All genders","Not applicable","Percent","1.43974"
"Mauritius","2006","All genders","Not applicable","Percent","1.32354"
"Mauritius","2005","All genders","Not applicable","Percent","1.59703"
"Mauritius","2004","All genders","Not applicable","Percent","1.42809"
"Mauritius","2003","All genders","Not applicable","Percent","1.49682"
"Mexico","2011","All genders","Not applicable","Percent","10.42356"
"Mexico","2010","All genders","Not applicable","Percent","10.35827"
"Mexico","2009","All genders","Not applicable","Percent","10.06879"
"Mexico","2008","All genders","Not applicable","Percent","12.10725"
"Mexico","2007","All genders","Not applicable","Percent","10.73294"
"Mexico","2006","All genders","Not applicable","Percent","11.01757"
"Mexico","2005","All genders","Not applicable","Percent","10.26048"
"Mexico","2004","All genders","Not applicable","Percent","9.799"
"Mexico","2003","All genders","Not applicable","Percent","11.6661"
"Mexico","2002","All genders","Not applicable","Percent","9.89915"
"Moldova","2014","All genders","Not applicable","Percent","20.63125"
"Moldova","2012","All genders","Not applicable","Percent","21.35638"
"Moldova","2011","All genders","Not applicable","Percent","19.95185"
"Moldova","2010","All genders","Not applicable","Percent","18.66938"
"Moldova","2009","All genders","Not applicable","Percent","18.18653"
"Moldova","2008","All genders","Not applicable","Percent","17.9315"
"Moldova","2007","All genders","Not applicable","Percent","15.68187"
"Moldova","2006","All genders","Not applicable","Percent","16.47666"
"Monaco","2014","All genders","Not applicable","Percent","3.87342"
"Monaco","2013","All genders","Not applicable","Percent","3.7775"
"Monaco","2012","All genders","Not applicable","Percent","3.26839"
"Monaco","2011","All genders","Not applicable","Percent","3.27811"
"Monaco","2010","All genders","Not applicable","Percent","3.19338"
"Monaco","2009","All genders","Not applicable","Percent","3.31484"
"Monaco","2004","All genders","Not applicable","Percent","4.11078"
"Monaco","2000","All genders","Not applicable","Percent","3.55386"
"Monaco","1999","All genders","Not applicable","Percent","4.40767"
"Mongolia","2011","All genders","Not applicable","Percent","20.46802"
"Mongolia","2010","All genders","Not applicable","Percent","21.42127"
"Mongolia","2007","All genders","Not applicable","Percent","20.02298"
"Mongolia","2004","All genders","Not applicable","Percent","18.97195"
"Mongolia","2002","All genders","Not applicable","Percent","14.60813"
"Montserrat","2001","All genders","Not applicable","Percent","10.5012"
"Morocco","2011","All genders","Not applicable","Percent","0"
"Morocco","2010","All genders","Not applicable","Percent","0"
"Morocco","2007","All genders","Not applicable","Percent","0"
"Morocco","1999","All genders","Not applicable","Percent","0"
"Morocco","1998","All genders","Not applicable","Percent","0"
"Mozambique","2006","All genders","Not applicable","Percent","0"
"Namibia","2001","All genders","Not applicable","Percent","0.09987"
"Namibia","2000","All genders","Not applicable","Percent","0.0827"
"Namibia","1999","All genders","Not applicable","Percent","0"
"Nepal","2009","All genders","Not applicable","Percent","1.68611"
"Nepal","2008","All genders","Not applicable","Percent","0"
"Nepal","2003","All genders","Not applicable","Percent","0"
"Nepal","2002","All genders","Not applicable","Percent","0"
"Nepal","2001","All genders","Not applicable","Percent","0"
"Nepal","2000","All genders","Not applicable","Percent","0"
"Nepal","1999","All genders","Not applicable","Percent","0"
"Netherlands","2013","All genders","Not applicable","Percent","6.86257"
"Netherlands","2012","All genders","Not applicable","Percent","6.87493"
"New Zealand","2014","All genders","Not applicable","Percent","7.16259"
"New Zealand","2012","All genders","Not applicable","Percent","7.12985"
"New Zealand","2011","All genders","Not applicable","Percent","7.7207"
"New Zealand","2010","All genders","Not applicable","Percent","7.03865"
"New Zealand","2009","All genders","Not applicable","Percent","7.35064"
"New Zealand","2008","All genders","Not applicable","Percent","6.46017"
"New Zealand","2007","All genders","Not applicable","Percent","3.94482"
"New Zealand","2006","All genders","Not applicable","Percent","3.74004"
"New Zealand","2005","All genders","Not applicable","Percent","3.26834"
"New Zealand","2004","All genders","Not applicable","Percent","2.89104"
"New Zealand","2003","All genders","Not applicable","Percent","3.04989"
"New Zealand","2002","All genders","Not applicable","Percent","2.69772"
"New Zealand","2001","All genders","Not applicable","Percent","2.8244"
"New Zealand","1999","All genders","Not applicable","Percent","3.46384"
"Nicaragua","2010","All genders","Not applicable","Percent","4.01635"
"Niger","2014","All genders","Not applicable","Percent","5.15527"
"Niger","2013","All genders","Not applicable","Percent","5.54749"
"Niger","2012","All genders","Not applicable","Percent","7.10587"
"Niger","2011","All genders","Not applicable","Percent","2.00158"
"Niger","2010","All genders","Not applicable","Percent","2.39873"
"Niger","2009","All genders","Not applicable","Percent","2.42554"
"Niger","2007","All genders","Not applicable","Percent","0"
"Niger","2006","All genders","Not applicable","Percent","0"
"Norway","2012","All genders","Not applicable","Percent","9.90138"
"Norway","2011","All genders","Not applicable","Percent","5.64132"
"Norway","2010","All genders","Not applicable","Percent","4.97068"
"Norway","2009","All genders","Not applicable","Percent","4.74932"
"Norway","2008","All genders","Not applicable","Percent","4.46262"
"Norway","2007","All genders","Not applicable","Percent","4.66272"
"Norway","2006","All genders","Not applicable","Percent","4.57599"
"Norway","2005","All genders","Not applicable","Percent","4.20242"
"Norway","2004","All genders","Not applicable","Percent","4.08713"
"Norway","2003","All genders","Not applicable","Percent","3.9853"
"Norway","2002","All genders","Not applicable","Percent","11.42602"
"Norway","1998","All genders","Not applicable","Percent","8.00352"
"Oman","2009","All genders","Not applicable","Percent","0"
"Oman","2006","All genders","Not applicable","Percent","0"
"Oman","2005","All genders","Not applicable","Percent","0"
"Oman","2004","All genders","Not applicable","Percent","0"
"Oman","2002","All genders","Not applicable","Percent","0"
"Oman","2001","All genders","Not applicable","Percent","0"
"Oman","1999","All genders","Not applicable","Percent","0"
"Oman","1998","All genders","Not applicable","Percent","0"
"Panama","2011","All genders","Not applicable","Percent","3.54838"
"Paraguay","2012","All genders","Not applicable","Percent","6.37545"
"Paraguay","2011","All genders","Not applicable","Percent","5.18694"
"Paraguay","2010","All genders","Not applicable","Percent","6.60454"
"Paraguay","2007","All genders","Not applicable","Percent","5.34304"
"Paraguay","2004","All genders","Not applicable","Percent","7.40145"
"Paraguay","2003","All genders","Not applicable","Percent","7.5795"
"Paraguay","2002","All genders","Not applicable","Percent","8.01978"
"Paraguay","2001","All genders","Not applicable","Percent","6.95683"
"Paraguay","2000","All genders","Not applicable","Percent","6.61183"
"Peru","2014","All genders","Not applicable","Percent","16.18567"
"Peru","2013","All genders","Not applicable","Percent","13.92181"
"Peru","2012","All genders","Not applicable","Percent","12.43955"
"Peru","2011","All genders","Not applicable","Percent","11.95236"
"Peru","2010","All genders","Not applicable","Percent","11.64113"
"Peru","2009","All genders","Not applicable","Percent","11.40603"
"Peru","2008","All genders","Not applicable","Percent","10.49368"
"Peru","2007","All genders","Not applicable","Percent","10.05291"
"Peru","2006","All genders","Not applicable","Percent","10.05657"
"Peru","2005","All genders","Not applicable","Percent","8.65045"
"Peru","2004","All genders","Not applicable","Percent","9.03892"
"Peru","2003","All genders","Not applicable","Percent","8.2858"
"Peru","2002","All genders","Not applicable","Percent","8.41421"
"Peru","2001","All genders","Not applicable","Percent","8.51596"
"Philippines","2008","All genders","Not applicable","Percent","1.59721"
"Philippines","2007","All genders","Not applicable","Percent","1.15293"
"Philippines","2003","All genders","Not applicable","Percent","0.12887"
"Philippines","2002","All genders","Not applicable","Percent","0.12232"
"Philippines","2001","All genders","Not applicable","Percent","0.12883"
"Philippines","2000","All genders","Not applicable","Percent","0.12753"
"Poland","2012","All genders","Not applicable","Percent","11.5533"
"Poland","2011","All genders","Not applicable","Percent","11.07019"
"Poland","2010","All genders","Not applicable","Percent","10.00224"
"Poland","2009","All genders","Not applicable","Percent","10.16148"
"Poland","2008","All genders","Not applicable","Percent","11.39915"
"Poland","2007","All genders","Not applicable","Percent","10.51379"
"Poland","2006","All genders","Not applicable","Percent","10.51258"
"Poland","2005","All genders","Not applicable","Percent","10.27873"
"Poland","2004","All genders","Not applicable","Percent","10.52399"
"Poland","2003","All genders","Not applicable","Percent","9.29642"
"Poland","2002","All genders","Not applicable","Percent","8.31431"
"Poland","1999","All genders","Not applicable","Percent","9.32934"
"Portugal","2011","All genders","Not applicable","Percent","7.46983"
"Portugal","2010","All genders","Not applicable","Percent","7.43068"
"Portugal","2009","All genders","Not applicable","Percent","7.19873"
"Portugal","2008","All genders","Not applicable","Percent","7.74638"
"Portugal","2007","All genders","Not applicable","Percent","7.19693"
"Portugal","2006","All genders","Not applicable","Percent","7.56732"
"Portugal","2005","All genders","Not applicable","Percent","7.532"
"Portugal","2004","All genders","Not applicable","Percent","7.48146"
"Portugal","2003","All genders","Not applicable","Percent","7.4536"
"Portugal","2002","All genders","Not applicable","Percent","6.17067"
"Portugal","2001","All genders","Not applicable","Percent","5.80215"
"Portugal","1999","All genders","Not applicable","Percent","5.47822"
"Puerto Rico","2013","All genders","Not applicable","Percent","5.19998"
"Qatar","2005","All genders","Not applicable","Percent","0"
"Republic of Korea","2012","All genders","Not applicable","Percent","3.29643"
"Republic of Korea","2009","All genders","Not applicable","Percent","2.54623"
"Republic of Korea","2008","All genders","Not applicable","Percent","1.9286"
"Republic of Korea","2007","All genders","Not applicable","Percent","2.65986"
"Republic of Korea","2006","All genders","Not applicable","Percent","2.34355"
"Republic of Korea","2005","All genders","Not applicable","Percent","1.78421"
"Republic of Korea","2004","All genders","Not applicable","Percent","1.42285"
"Republic of Korea","2003","All genders","Not applicable","Percent","1.37485"
"Republic of Korea","2002","All genders","Not applicable","Percent","1.43803"
"Republic of Korea","1999","All genders","Not applicable","Percent","0.95227"
"Romania","2012","All genders","Not applicable","Percent","9.83956"
"Romania","2011","All genders","Not applicable","Percent","9.69043"
"Romania","2010","All genders","Not applicable","Percent","9.99648"
"Romania","2009","All genders","Not applicable","Percent","9.61592"
"Romania","2007","All genders","Not applicable","Percent","9.04779"
"Romania","2005","All genders","Not applicable","Percent","9.04841"
"Romania","2004","All genders","Not applicable","Percent","9.02192"
"Romania","2003","All genders","Not applicable","Percent","8.72698"
"Romania","2002","All genders","Not applicable","Percent","9.02625"
"Romania","2001","All genders","Not applicable","Percent","8.95934"
"Rwanda","2013","All genders","Not applicable","Percent","0.18425"
"Rwanda","2012","All genders","Not applicable","Percent","0.33516"
"Rwanda","2011","All genders","Not applicable","Percent","0.13902"
"Rwanda","2010","All genders","Not applicable","Percent","0.23444"
"Rwanda","2007","All genders","Not applicable","Percent","0.54414"
"Saint Kitts and Nevis","1998","All genders","Not applicable","Percent","5.44167"
"Saint Lucia","2012","All genders","Not applicable","Percent","1.60802"
"Saint Lucia","2011","All genders","Not applicable","Percent","1.58533"
"Saint Lucia","2010","All genders","Not applicable","Percent","1.76971"
"Saint Lucia","2004","All genders","Not applicable","Percent","0.44922"
"Saint Vincent and the Grenadines","2005","All genders","Not applicable","Percent","0.46932"
"Saint Vincent and the Grenadines","2002","All genders","Not applicable","Percent","0.33168"
"Saint Vincent and the Grenadines","2000","All genders","Not applicable","Percent","0.40083"
"Samoa","2000","All genders","Not applicable","Percent","2.31649"
"Samoa","1999","All genders","Not applicable","Percent","0"
"Sao Tome and Principe","2014","All genders","Not applicable","Percent","12.23434"
"Sao Tome and Principe","2013","All genders","Not applicable","Percent","11.69229"
"Sao Tome and Principe","2012","All genders","Not applicable","Percent","9.84177"
"Senegal","2010","All genders","Not applicable","Percent","0.31284"
"Senegal","2009","All genders","Not applicable","Percent","0.33424"
"Senegal","2005","All genders","Not applicable","Percent","0.70579"
"Serbia","2011","All genders","Not applicable","Percent","1.09069"
"Serbia","2010","All genders","Not applicable","Percent","0.51245"
"Serbia","2009","All genders","Not applicable","Percent","0.37325"
"Serbia","2008","All genders","Not applicable","Percent","0.37904"
"Serbia","2007","All genders","Not applicable","Percent","0.41099"
"Seychelles","2006","All genders","Not applicable","Percent","4.63631"
"Seychelles","2003","All genders","Not applicable","Percent","9.21281"
"Seychelles","2002","All genders","Not applicable","Percent","9.90511"
"Seychelles","1998","All genders","Not applicable","Percent","6.2966"
"Sierra Leone","2014","All genders","Not applicable","Percent","0"
"Sierra Leone","2013","All genders","Not applicable","Percent","0"
"Sierra Leone","2012","All genders","Not applicable","Percent","0"
"Sierra Leone","2011","All genders","Not applicable","Percent","0"
"Sierra Leone","2010","All genders","Not applicable","Percent","0"
"Sierra Leone","2009","All genders","Not applicable","Percent","0"
"Sierra Leone","2008","All genders","Not applicable","Percent","0"
"Sierra Leone","2007","All genders","Not applicable","Percent","0"
"Singapore","2012","All genders","Not applicable","Percent","0"
"Singapore","2011","All genders","Not applicable","Percent","0"
"Singapore","2010","All genders","Not applicable","Percent","0"
"Singapore","2009","All genders","Not applicable","Percent","0"
"Slovakia","2013","All genders","Not applicable","Percent","11.2491"
"Slovakia","2012","All genders","Not applicable","Percent","11.16457"
"Slovakia","2011","All genders","Not applicable","Percent","10.70671"
"Slovakia","2010","All genders","Not applicable","Percent","9.99107"
"Slovakia","2009","All genders","Not applicable","Percent","10.41488"
"Slovakia","2008","All genders","Not applicable","Percent","10.48343"
"Slovakia","2007","All genders","Not applicable","Percent","10.42204"
"Slovakia","2006","All genders","Not applicable","Percent","9.93186"
"Slovakia","2005","All genders","Not applicable","Percent","10.46972"
"Slovakia","2004","All genders","Not applicable","Percent","9.81543"
"Slovakia","2002","All genders","Not applicable","Percent","11.24049"
"Slovakia","2001","All genders","Not applicable","Percent","11.48198"
"Slovenia","2012","All genders","Not applicable","Percent","10.63301"
"Slovenia","2011","All genders","Not applicable","Percent","10.27696"
"Slovenia","2010","All genders","Not applicable","Percent","9.71311"
"Slovenia","2009","All genders","Not applicable","Percent","9.32669"
"Slovenia","2008","All genders","Not applicable","Percent","9.12537"
"Slovenia","2007","All genders","Not applicable","Percent","10.67177"
"Slovenia","2006","All genders","Not applicable","Percent","10.4594"
"Slovenia","2005","All genders","Not applicable","Percent","10.67449"
"Slovenia","2004","All genders","Not applicable","Percent","8.34527"
"South Africa","2014","All genders","Not applicable","Percent","1.29174"
"South Africa","2012","All genders","Not applicable","Percent","1.13296"
"South Africa","2011","All genders","Not applicable","Percent","1.2211"
"South Africa","2009","All genders","Not applicable","Percent","0.85734"
"South Africa","2008","All genders","Not applicable","Percent","0.69196"
"South Africa","2007","All genders","Not applicable","Percent","0.62096"
"South Africa","2006","All genders","Not applicable","Percent","0.54535"
"South Africa","2005","All genders","Not applicable","Percent","0.61049"
"South Africa","2004","All genders","Not applicable","Percent","0.3186"
"South Africa","2003","All genders","Not applicable","Percent","0.15438"
"South Africa","2002","All genders","Not applicable","Percent","3.69145"
"South Africa","2001","All genders","Not applicable","Percent","3.68952"
"South Africa","2000","All genders","Not applicable","Percent","1.29052"
"South Africa","1999","All genders","Not applicable","Percent","0.00584"
"Spain","2013","All genders","Not applicable","Percent","11.47482"
"Spain","2012","All genders","Not applicable","Percent","11.49467"
"Spain","2011","All genders","Not applicable","Percent","14.4669"
"Spain","2010","All genders","Not applicable","Percent","14.4669"
"Spain","2009","All genders","Not applicable","Percent","14.68987"
"Spain","2008","All genders","Not applicable","Percent","14.26792"
"Spain","2007","All genders","Not applicable","Percent","13.95338"
"Spain","2006","All genders","Not applicable","Percent","13.2164"
"Spain","2005","All genders","Not applicable","Percent","12.65876"
"Spain","2004","All genders","Not applicable","Percent","11.77975"
"Spain","2003","All genders","Not applicable","Percent","11.33005"
"Spain","2002","All genders","Not applicable","Percent","10.35496"
"Spain","2001","All genders","Not applicable","Percent","9.76309"
"Spain","2000","All genders","Not applicable","Percent","9.0907"
"Spain","1999","All genders","Not applicable","Percent","7.7638"
"Spain","1998","All genders","Not applicable","Percent","8.06718"
"Sri Lanka","2012","All genders","Not applicable","Percent","0"
"Sri Lanka","2011","All genders","Not applicable","Percent","0"
"Sri Lanka","2010","All genders","Not applicable","Percent","0"
"Sri Lanka","2009","All genders","Not applicable","Percent","0"
"Swaziland","2011","All genders","Not applicable","Percent","0.16005"
"Swaziland","2008","All genders","Not applicable","Percent","0.03753"
"Swaziland","2004","All genders","Not applicable","Percent","0.03396"
"Swaziland","2003","All genders","Not applicable","Percent","0.04866"
"Swaziland","2000","All genders","Not applicable","Percent","0.04408"
"Swaziland","1999","All genders","Not applicable","Percent","0.02792"
"Sweden","2013","All genders","Not applicable","Percent","16.6876"
"Sweden","2012","All genders","Not applicable","Percent","16.09143"
"Sweden","2011","All genders","Not applicable","Percent","10.44106"
"Sweden","2010","All genders","Not applicable","Percent","10.17304"
"Sweden","2009","All genders","Not applicable","Percent","9.90417"
"Sweden","2008","All genders","Not applicable","Percent","9.72615"
"Sweden","2007","All genders","Not applicable","Percent","8.97028"
"Sweden","2006","All genders","Not applicable","Percent","8.66662"
"Sweden","2005","All genders","Not applicable","Percent","7.81614"
"Sweden","2004","All genders","Not applicable","Percent","7.09994"
"Switzerland","2012","All genders","Not applicable","Percent","3.76923"
"Switzerland","2011","All genders","Not applicable","Percent","3.74294"
"Switzerland","2010","All genders","Not applicable","Percent","3.95922"
"Switzerland","2009","All genders","Not applicable","Percent","3.96396"
"Switzerland","2008","All genders","Not applicable","Percent","3.81234"
"Switzerland","2007","All genders","Not applicable","Percent","3.95143"
"Switzerland","2006","All genders","Not applicable","Percent","3.88417"
"Switzerland","2005","All genders","Not applicable","Percent","3.80079"
"Switzerland","2004","All genders","Not applicable","Percent","3.4696"
