"Reference Area","Time Period","Sex","Age group","Units of measurement","Observation Value"
"Costa Rica","1993","Not applicable","Not applicable","Percent","10.36746"
"Costa Rica","1992","Not applicable","Not applicable","Percent","10.21199"
"Costa Rica","1991","Not applicable","Not applicable","Percent","10.72444"
"Costa Rica","1990","Not applicable","Not applicable","Percent","10.93314"
"Costa Rica","1989","Not applicable","Not applicable","Percent","11.41587"
"Costa Rica","1988","Not applicable","Not applicable","Percent","10.71802"
"Costa Rica","1987","Not applicable","Not applicable","Percent","7.81001"
"Costa Rica","1986","Not applicable","Not applicable","Percent","11.68841"
"Costa Rica","1985","Not applicable","Not applicable","Percent","10.708"
"Costa Rica","1984","Not applicable","Not applicable","Percent","10.94114"
"Costa Rica","1983","Not applicable","Not applicable","Percent","10.97781"
"Costa Rica","1982","Not applicable","Not applicable","Percent","11.41966"
"Costa Rica","1981","Not applicable","Not applicable","Percent","8.59861"
"Costa Rica","1980","Not applicable","Not applicable","Percent","12.86544"
"Costa Rica","1977","Not applicable","Not applicable","Percent","10.14707"
"Costa Rica","1976","Not applicable","Not applicable","Percent","10.35742"
"Costa Rica","1975","Not applicable","Not applicable","Percent","11.07125"
"Côte d'Ivoire","2014","Not applicable","Not applicable","Percent","30.19919"
"Côte d'Ivoire","2013","Not applicable","Not applicable","Percent","33.51738"
"Côte d'Ivoire","2012","Not applicable","Not applicable","Percent","34.88232"
"Côte d'Ivoire","2011","Not applicable","Not applicable","Percent","40.00901"
"Côte d'Ivoire","2009","Not applicable","Not applicable","Percent","35.95017"
"Côte d'Ivoire","2008","Not applicable","Not applicable","Percent","36.8313"
"Côte d'Ivoire","2007","Not applicable","Not applicable","Percent","46.36517"
"Côte d'Ivoire","2006","Not applicable","Not applicable","Percent","53.23055"
"Côte d'Ivoire","2002","Not applicable","Not applicable","Percent","45.74516"
"Côte d'Ivoire","2001","Not applicable","Not applicable","Percent","45.74437"
"Côte d'Ivoire","1999","Not applicable","Not applicable","Percent","46.34771"
"Côte d'Ivoire","1998","Not applicable","Not applicable","Percent","48.55481"
"Côte d'Ivoire","1997","Not applicable","Not applicable","Percent","49.27351"
"Côte d'Ivoire","1996","Not applicable","Not applicable","Percent","51.75004"
"Côte d'Ivoire","1995","Not applicable","Not applicable","Percent","53.63523"
"Côte d'Ivoire","1994","Not applicable","Not applicable","Percent","49.09609"
"Côte d'Ivoire","1993","Not applicable","Not applicable","Percent","51.37334"
"Côte d'Ivoire","1992","Not applicable","Not applicable","Percent","66.54186"
"Côte d'Ivoire","1991","Not applicable","Not applicable","Percent","66.50895"
"Côte d'Ivoire","1990","Not applicable","Not applicable","Percent","68.60279"
"Côte d'Ivoire","1989","Not applicable","Not applicable","Percent","69.437"
"Côte d'Ivoire","1988","Not applicable","Not applicable","Percent","67.88714"
"Côte d'Ivoire","1987","Not applicable","Not applicable","Percent","63.28779"
"Côte d'Ivoire","1986","Not applicable","Not applicable","Percent","63.22054"
"Côte d'Ivoire","1985","Not applicable","Not applicable","Percent","62.94648"
"Côte d'Ivoire","1984","Not applicable","Not applicable","Percent","63.44588"
"Côte d'Ivoire","1983","Not applicable","Not applicable","Percent","65.83333"
"Côte d'Ivoire","1982","Not applicable","Not applicable","Percent","73.78288"
"Côte d'Ivoire","1981","Not applicable","Not applicable","Percent","75.56827"
"Côte d'Ivoire","1980","Not applicable","Not applicable","Percent","79.92107"
"Côte d'Ivoire","1979","Not applicable","Not applicable","Percent","67.19208"
"Côte d'Ivoire","1978","Not applicable","Not applicable","Percent","63.49081"
"Côte d'Ivoire","1977","Not applicable","Not applicable","Percent","59.97001"
"Côte d'Ivoire","1976","Not applicable","Not applicable","Percent","60.00859"
"Croatia","2014","Not applicable","Not applicable","Percent","15.04604"
"Croatia","2012","Not applicable","Not applicable","Percent","14.22558"
"Croatia","2011","Not applicable","Not applicable","Percent","13.73502"
"Croatia","2010","Not applicable","Not applicable","Percent","13.68446"
"Croatia","2009","Not applicable","Not applicable","Percent","12.95385"
"Croatia","2008","Not applicable","Not applicable","Percent","12.16523"
"Croatia","2007","Not applicable","Not applicable","Percent","11.13726"
"Croatia","2006","Not applicable","Not applicable","Percent","9.79335"
"Croatia","2005","Not applicable","Not applicable","Percent","9.90105"
"Croatia","2004","Not applicable","Not applicable","Percent","9.24427"
"Croatia","2003","Not applicable","Not applicable","Percent","7.83363"
"Croatia","2002","Not applicable","Not applicable","Percent","7.30453"
"Croatia","2001","Not applicable","Not applicable","Percent","6.25186"
"Croatia","2000","Not applicable","Not applicable","Percent","5.81478"
"Croatia","1999","Not applicable","Not applicable","Percent","5.3538"
"Croatia","1997","Not applicable","Not applicable","Percent","5.26541"
"Croatia","1996","Not applicable","Not applicable","Percent","2.60637"
"Croatia","1995","Not applicable","Not applicable","Percent","1.6873"
"Cuba","2014","Not applicable","Not applicable","Percent","0"
"Cuba","2013","Not applicable","Not applicable","Percent","0"
"Cuba","2012","Not applicable","Not applicable","Percent","0"
"Cuba","2011","Not applicable","Not applicable","Percent","0"
"Cuba","2010","Not applicable","Not applicable","Percent","0"
"Cuba","2009","Not applicable","Not applicable","Percent","0"
"Cuba","2008","Not applicable","Not applicable","Percent","0"
"Cuba","2007","Not applicable","Not applicable","Percent","0"
"Cuba","2006","Not applicable","Not applicable","Percent","0"
"Cuba","2005","Not applicable","Not applicable","Percent","0"
"Cuba","2004","Not applicable","Not applicable","Percent","0"
"Cuba","2003","Not applicable","Not applicable","Percent","0"
"Cuba","2002","Not applicable","Not applicable","Percent","0"
"Cuba","2001","Not applicable","Not applicable","Percent","0"
"Cuba","2000","Not applicable","Not applicable","Percent","0"
"Cuba","1999","Not applicable","Not applicable","Percent","0"
"Cuba","1998","Not applicable","Not applicable","Percent","0"
"Cuba","1995","Not applicable","Not applicable","Percent","0"
"Cuba","1994","Not applicable","Not applicable","Percent","0"
"Cuba","1993","Not applicable","Not applicable","Percent","0"
"Cuba","1992","Not applicable","Not applicable","Percent","0"
"Cuba","1991","Not applicable","Not applicable","Percent","0"
"Cuba","1990","Not applicable","Not applicable","Percent","0"
"Cuba","1989","Not applicable","Not applicable","Percent","0"
"Cuba","1988","Not applicable","Not applicable","Percent","0"
"Cuba","1987","Not applicable","Not applicable","Percent","0"
"Cuba","1986","Not applicable","Not applicable","Percent","0"
"Cuba","1985","Not applicable","Not applicable","Percent","0"
"Cuba","1984","Not applicable","Not applicable","Percent","0"
"Cuba","1983","Not applicable","Not applicable","Percent","0"
"Cuba","1982","Not applicable","Not applicable","Percent","0"
"Cuba","1981","Not applicable","Not applicable","Percent","0"
"Cuba","1980","Not applicable","Not applicable","Percent","0"
"Cuba","1979","Not applicable","Not applicable","Percent","0"
"Cuba","1978","Not applicable","Not applicable","Percent","0"
"Cuba","1977","Not applicable","Not applicable","Percent","0"
"Cuba","1976","Not applicable","Not applicable","Percent","0"
"Cuba","1975","Not applicable","Not applicable","Percent","0"
"Cyprus","2014","Not applicable","Not applicable","Percent","47.58036"
"Cyprus","2013","Not applicable","Not applicable","Percent","48.03582"
"Cyprus","2012","Not applicable","Not applicable","Percent","48.8247"
"Cyprus","2011","Not applicable","Not applicable","Percent","49.90711"
"Cyprus","2010","Not applicable","Not applicable","Percent","51.13696"
"Cyprus","2009","Not applicable","Not applicable","Percent","51.88953"
"Cyprus","2008","Not applicable","Not applicable","Percent","51.77864"
"Cyprus","2007","Not applicable","Not applicable","Percent","49.68483"
"Cyprus","2006","Not applicable","Not applicable","Percent","49.55485"
"Cyprus","2005","Not applicable","Not applicable","Percent","40.25817"
"Cyprus","2004","Not applicable","Not applicable","Percent","40.98247"
"Cyprus","2003","Not applicable","Not applicable","Percent","41.92256"
"Cyprus","2002","Not applicable","Not applicable","Percent","43.25614"
"Cyprus","2001","Not applicable","Not applicable","Percent","46.5531"
"Cyprus","2000","Not applicable","Not applicable","Percent","52.30254"
"Cyprus","1999","Not applicable","Not applicable","Percent","54.33392"
"Cyprus","1997","Not applicable","Not applicable","Percent","65.70242"
"Cyprus","1996","Not applicable","Not applicable","Percent","66.44321"
"Cyprus","1995","Not applicable","Not applicable","Percent","66.10636"
"Cyprus","1994","Not applicable","Not applicable","Percent","65.66413"
"Cyprus","1993","Not applicable","Not applicable","Percent","67.64223"
"Cyprus","1992","Not applicable","Not applicable","Percent","68.116"
"Cyprus","1991","Not applicable","Not applicable","Percent","67.90749"
"Cyprus","1990","Not applicable","Not applicable","Percent","66.31225"
"Cyprus","1989","Not applicable","Not applicable","Percent","62.46548"
"Cyprus","1988","Not applicable","Not applicable","Percent","61.10913"
"Cyprus","1987","Not applicable","Not applicable","Percent","59.75462"
"Cyprus","1986","Not applicable","Not applicable","Percent","58.28673"
"Cyprus","1985","Not applicable","Not applicable","Percent","54.5973"
"Cyprus","1984","Not applicable","Not applicable","Percent","51.76934"
"Cyprus","1983","Not applicable","Not applicable","Percent","49.17375"
"Cyprus","1982","Not applicable","Not applicable","Percent","48.05476"
"Cyprus","1981","Not applicable","Not applicable","Percent","49.02376"
"Cyprus","1980","Not applicable","Not applicable","Percent","60.0829"
"Cyprus","1979","Not applicable","Not applicable","Percent","77.71244"
"Cyprus","1978","Not applicable","Not applicable","Percent","77.76442"
"Cyprus","1977","Not applicable","Not applicable","Percent","77.90137"
"Cyprus","1976","Not applicable","Not applicable","Percent","73.75266"
"Cyprus","1975","Not applicable","Not applicable","Percent","82.73828"
"Czech Republic","2014","Not applicable","Not applicable","Percent","2.81855"
"Czech Republic","2013","Not applicable","Not applicable","Percent","2.41634"
"Czech Republic","2012","Not applicable","Not applicable","Percent","2.10669"
"Czech Republic","2011","Not applicable","Not applicable","Percent","1.83253"
"Czech Republic","2010","Not applicable","Not applicable","Percent","1.61493"
"Czech Republic","2009","Not applicable","Not applicable","Percent","1.50905"
"Czech Republic","2008","Not applicable","Not applicable","Percent","1.42203"
"Czech Republic","2007","Not applicable","Not applicable","Percent","1.42154"
"Czech Republic","2006","Not applicable","Not applicable","Percent","1.43011"
"Czech Republic","2005","Not applicable","Not applicable","Percent","1.44812"
"Czech Republic","2004","Not applicable","Not applicable","Percent","1.44628"
"Czech Republic","2003","Not applicable","Not applicable","Percent","1.52191"
"Czech Republic","2002","Not applicable","Not applicable","Percent","1.49026"
"Czech Republic","2001","Not applicable","Not applicable","Percent","1.51645"
"Czech Republic","2000","Not applicable","Not applicable","Percent","1.49393"
"Czech Republic","1999","Not applicable","Not applicable","Percent","1.68246"
"Czech Republic","1998","Not applicable","Not applicable","Percent","1.84642"
"Czech Republic","1997","Not applicable","Not applicable","Percent","2.18305"
"Czech Republic","1996","Not applicable","Not applicable","Percent","2.11392"
"Czech Republic","1995","Not applicable","Not applicable","Percent","1.84169"
"Czech Republic","1994","Not applicable","Not applicable","Percent","0.78553"
"Czech Republic","1993","Not applicable","Not applicable","Percent","0.10658"
"Czech Republic","1991","Not applicable","Not applicable","Percent","0"
"Democratic People's Republic of Korea","2009","Not applicable","Not applicable","Percent","0"
"Democratic People's Republic of Korea","1995","Not applicable","Not applicable","Percent","0"
"Democratic People's Republic of Korea","1994","Not applicable","Not applicable","Percent","0"
"Democratic People's Republic of Korea","1993","Not applicable","Not applicable","Percent","0"
"Democratic People's Republic of Korea","1992","Not applicable","Not applicable","Percent","0"
"Democratic People's Republic of Korea","1991","Not applicable","Not applicable","Percent","0"
"Democratic People's Republic of Korea","1990","Not applicable","Not applicable","Percent","0"
"Democratic People's Republic of Korea","1989","Not applicable","Not applicable","Percent","0"
"Democratic Republic of the Congo","2014","Not applicable","Not applicable","Percent","49.89956"
"Democratic Republic of the Congo","2009","Not applicable","Not applicable","Percent","90.82286"
"Democratic Republic of the Congo","2002","Not applicable","Not applicable","Percent","84.062"
"Democratic Republic of the Congo","2001","Not applicable","Not applicable","Percent","93.15146"
"Democratic Republic of the Congo","1993","Not applicable","Not applicable","Percent","85.50624"
"Denmark","2014","Not applicable","Not applicable","Percent","17.38262"
"Denmark","2013","Not applicable","Not applicable","Percent","20.23966"
"Denmark","2012","Not applicable","Not applicable","Percent","19.26849"
"Denmark","2011","Not applicable","Not applicable","Percent","19.60625"
"Denmark","2010","Not applicable","Not applicable","Percent","20.90651"
"Denmark","2009","Not applicable","Not applicable","Percent","20.75408"
"Denmark","1999","Not applicable","Not applicable","Percent","27.27059"
"Denmark","1998","Not applicable","Not applicable","Percent","28.3699"
"Denmark","1995","Not applicable","Not applicable","Percent","2.7876"
"Denmark","1994","Not applicable","Not applicable","Percent","3.14692"
"Denmark","1993","Not applicable","Not applicable","Percent","3.31179"
"Denmark","1992","Not applicable","Not applicable","Percent","9.23445"
"Denmark","1991","Not applicable","Not applicable","Percent","9.14642"
"Denmark","1990","Not applicable","Not applicable","Percent","9.0353"
"Denmark","1989","Not applicable","Not applicable","Percent","8.88756"
"Denmark","1988","Not applicable","Not applicable","Percent","8.58275"
"Denmark","1987","Not applicable","Not applicable","Percent","8.39806"
"Denmark","1986","Not applicable","Not applicable","Percent","8.17485"
"Denmark","1985","Not applicable","Not applicable","Percent","7.6983"
"Denmark","1984","Not applicable","Not applicable","Percent","6.29982"
"Denmark","1983","Not applicable","Not applicable","Percent","5.97775"
"Denmark","1982","Not applicable","Not applicable","Percent","5.72321"
"Denmark","1981","Not applicable","Not applicable","Percent","8.32115"
"Denmark","1980","Not applicable","Not applicable","Percent","7.7638"
"Denmark","1979","Not applicable","Not applicable","Percent","6.90493"
"Denmark","1978","Not applicable","Not applicable","Percent","7.05807"
"Denmark","1977","Not applicable","Not applicable","Percent","7.41492"
"Denmark","1976","Not applicable","Not applicable","Percent","7.18251"
"Denmark","1975","Not applicable","Not applicable","Percent","6.94797"
"Djibouti","2015","Not applicable","Not applicable","Percent","96.71336"
"Djibouti","2012","Not applicable","Not applicable","Percent","56.9279"
"Djibouti","2011","Not applicable","Not applicable","Percent","65.15886"
"Djibouti","2009","Not applicable","Not applicable","Percent","91.04235"
"Djibouti","2008","Not applicable","Not applicable","Percent","89.00846"
"Djibouti","2007","Not applicable","Not applicable","Percent","76.69305"
"Djibouti","2006","Not applicable","Not applicable","Percent","71.70068"
"Djibouti","2004","Not applicable","Not applicable","Percent","76.5"
"Djibouti","2002","Not applicable","Not applicable","Percent","100"
"Djibouti","2001","Not applicable","Not applicable","Percent","100"
"Djibouti","2000","Not applicable","Not applicable","Percent","100"
"Djibouti","1999","Not applicable","Not applicable","Percent","100"
"Djibouti","1997","Not applicable","Not applicable","Percent","100"
"Djibouti","1996","Not applicable","Not applicable","Percent","100"
"Djibouti","1995","Not applicable","Not applicable","Percent","100"
"Djibouti","1994","Not applicable","Not applicable","Percent","100"
"Djibouti","1993","Not applicable","Not applicable","Percent","100"
"Djibouti","1992","Not applicable","Not applicable","Percent","100"
"Djibouti","1991","Not applicable","Not applicable","Percent","100"
"Djibouti","1990","Not applicable","Not applicable","Percent","100"
"Djibouti","1989","Not applicable","Not applicable","Percent","100"
"Djibouti","1988","Not applicable","Not applicable","Percent","100"
"Djibouti","1987","Not applicable","Not applicable","Percent","100"
"Djibouti","1986","Not applicable","Not applicable","Percent","100"
"Djibouti","1985","Not applicable","Not applicable","Percent","100"
"Djibouti","1979","Not applicable","Not applicable","Percent","100"
"Djibouti","1976","Not applicable","Not applicable","Percent","100"
"Djibouti","1975","Not applicable","Not applicable","Percent","100"
"Dominica","2014","Not applicable","Not applicable","Percent","12.06061"
"Dominica","2012","Not applicable","Not applicable","Percent","99.19262"
"Dominica","2011","Not applicable","Not applicable","Percent","99.34211"
"Dominica","2010","Not applicable","Not applicable","Percent","100"
"Dominica","2009","Not applicable","Not applicable","Percent","100"
"Dominica","2008","Not applicable","Not applicable","Percent","100"
"Dominica","2007","Not applicable","Not applicable","Percent","100"
"Dominica","2005","Not applicable","Not applicable","Percent","100"
"Dominica","2004","Not applicable","Not applicable","Percent","100"
"Dominica","2003","Not applicable","Not applicable","Percent","100"
"Dominica","2002","Not applicable","Not applicable","Percent","100"
"Dominica","2001","Not applicable","Not applicable","Percent","100"
"Dominica","2000","Not applicable","Not applicable","Percent","100"
"Dominica","1999","Not applicable","Not applicable","Percent","100"
"Dominica","1993","Not applicable","Not applicable","Percent","100"
"Dominica","1992","Not applicable","Not applicable","Percent","100"
"Dominica","1991","Not applicable","Not applicable","Percent","100"
"Dominica","1990","Not applicable","Not applicable","Percent","100"
"Dominica","1987","Not applicable","Not applicable","Percent","68.91106"
"Dominica","1986","Not applicable","Not applicable","Percent","72"
"Dominica","1979","Not applicable","Not applicable","Percent","100"
"Dominica","1977","Not applicable","Not applicable","Percent","100"
"Dominica","1976","Not applicable","Not applicable","Percent","100"
"Dominica","1975","Not applicable","Not applicable","Percent","100"
"Dominican Republic","2014","Not applicable","Not applicable","Percent","58.45138"
"Dominican Republic","2013","Not applicable","Not applicable","Percent","58.89127"
"Dominican Republic","2012","Not applicable","Not applicable","Percent","59.6886"
"Dominican Republic","2011","Not applicable","Not applicable","Percent","57.3837"
"Dominican Republic","2010","Not applicable","Not applicable","Percent","59.09898"
"Dominican Republic","2009","Not applicable","Not applicable","Percent","53.72927"
"Dominican Republic","2008","Not applicable","Not applicable","Percent","51.39871"
"Dominican Republic","2007","Not applicable","Not applicable","Percent","52.44707"
"Dominican Republic","2006","Not applicable","Not applicable","Percent","44.26064"
"Dominican Republic","2005","Not applicable","Not applicable","Percent","43.08627"
"Dominican Republic","2004","Not applicable","Not applicable","Percent","43.05172"
"Dominican Republic","2003","Not applicable","Not applicable","Percent","45.18975"
"Dominican Republic","2002","Not applicable","Not applicable","Percent","38.29534"
"Dominican Republic","2000","Not applicable","Not applicable","Percent","45.48208"
"Dominican Republic","1999","Not applicable","Not applicable","Percent","44.88497"
"Dominican Republic","1998","Not applicable","Not applicable","Percent","39.19629"
"Dominican Republic","1997","Not applicable","Not applicable","Percent","40.7531"
"Dominican Republic","1996","Not applicable","Not applicable","Percent","44.61698"
"Dominican Republic","1995","Not applicable","Not applicable","Percent","49.61073"
"Dominican Republic","1994","Not applicable","Not applicable","Percent","55.1723"
"Dominican Republic","1993","Not applicable","Not applicable","Percent","63.66723"
"Dominican Republic","1987","Not applicable","Not applicable","Percent","100"
"Dominican Republic","1986","Not applicable","Not applicable","Percent","78.87007"
"Dominican Republic","1985","Not applicable","Not applicable","Percent","77.83607"
"Dominican Republic","1984","Not applicable","Not applicable","Percent","74.88996"
"Dominican Republic","1983","Not applicable","Not applicable","Percent","61.16471"
"Dominican Republic","1982","Not applicable","Not applicable","Percent","86.80985"
"Dominican Republic","1981","Not applicable","Not applicable","Percent","86.96752"
"Ecuador","2014","Not applicable","Not applicable","Percent","29.32437"
"Ecuador","2013","Not applicable","Not applicable","Percent","30.91733"
"Ecuador","2012","Not applicable","Not applicable","Percent","31.62909"
"Ecuador","2011","Not applicable","Not applicable","Percent","33.30635"
"Ecuador","2010","Not applicable","Not applicable","Percent","34.67446"
"Ecuador","2007","Not applicable","Not applicable","Percent","38.92302"
"Ecuador","2006","Not applicable","Not applicable","Percent","42.65214"
"Ecuador","2005","Not applicable","Not applicable","Percent","47.28059"
"Ecuador","2004","Not applicable","Not applicable","Percent","47.35326"
"Ecuador","2003","Not applicable","Not applicable","Percent","46.13737"
"Ecuador","2002","Not applicable","Not applicable","Percent","46.18982"
"Ecuador","2001","Not applicable","Not applicable","Percent","41.03553"
"Ecuador","2000","Not applicable","Not applicable","Percent","39.34173"
"Ecuador","1999","Not applicable","Not applicable","Percent","39.35809"
"Ecuador","1998","Not applicable","Not applicable","Percent","38.94592"
"Ecuador","1997","Not applicable","Not applicable","Percent","38.24854"
"Ecuador","1996","Not applicable","Not applicable","Percent","38.89674"
"Ecuador","1995","Not applicable","Not applicable","Percent","39.37264"
"Ecuador","1994","Not applicable","Not applicable","Percent","39.60751"
"Ecuador","1993","Not applicable","Not applicable","Percent","39.51894"
"Ecuador","1984","Not applicable","Not applicable","Percent","43.5957"
"Ecuador","1983","Not applicable","Not applicable","Percent","39.1334"
"Ecuador","1982","Not applicable","Not applicable","Percent","41.31074"
"Ecuador","1981","Not applicable","Not applicable","Percent","42.45459"
"Ecuador","1980","Not applicable","Not applicable","Percent","43.28799"
"Ecuador","1979","Not applicable","Not applicable","Percent","41.61712"
"Ecuador","1978","Not applicable","Not applicable","Percent","40.91879"
"Ecuador","1977","Not applicable","Not applicable","Percent","36.87873"
"Ecuador","1976","Not applicable","Not applicable","Percent","34.52062"
"Ecuador","1975","Not applicable","Not applicable","Percent","33.1935"
"Egypt","2014","Not applicable","Not applicable","Percent","24.45757"
"Egypt","2007","Not applicable","Not applicable","Percent","29.76373"
"Egypt","2005","Not applicable","Not applicable","Percent","30.65325"
"Egypt","2004","Not applicable","Not applicable","Percent","36.52004"
"Egypt","2001","Not applicable","Not applicable","Percent","48.48755"
"Egypt","2000","Not applicable","Not applicable","Percent","51.23168"
"Egypt","1999","Not applicable","Not applicable","Percent","53.64966"
"Egypt","1997","Not applicable","Not applicable","Percent","64.26145"
"Egypt","1996","Not applicable","Not applicable","Percent","68.78372"
"Egypt","1995","Not applicable","Not applicable","Percent","72.37244"
"Egypt","1994","Not applicable","Not applicable","Percent","76.84234"
"Egypt","1993","Not applicable","Not applicable","Percent","82.54975"
"Egypt","1992","Not applicable","Not applicable","Percent","84.36456"
"Egypt","1991","Not applicable","Not applicable","Percent","86.58965"
"Egypt","1990","Not applicable","Not applicable","Percent","89.31248"
"Egypt","1989","Not applicable","Not applicable","Percent","91.07744"
"Egypt","1988","Not applicable","Not applicable","Percent","91.25752"
"Egypt","1987","Not applicable","Not applicable","Percent","92.89133"
"Egypt","1986","Not applicable","Not applicable","Percent","93.30095"
"Egypt","1983","Not applicable","Not applicable","Percent","91.32945"
"Egypt","1982","Not applicable","Not applicable","Percent","93.1567"
"Egypt","1981","Not applicable","Not applicable","Percent","93.87622"
"Egypt","1980","Not applicable","Not applicable","Percent","95.16293"
"Egypt","1979","Not applicable","Not applicable","Percent","96.78408"
"Egypt","1977","Not applicable","Not applicable","Percent","100"
"Egypt","1976","Not applicable","Not applicable","Percent","100"
"Egypt","1975","Not applicable","Not applicable","Percent","100"
"El Salvador","2014","Not applicable","Not applicable","Percent","17.63023"
"El Salvador","2013","Not applicable","Not applicable","Percent","16.57683"
"El Salvador","2012","Not applicable","Not applicable","Percent","16.36132"
"El Salvador","2011","Not applicable","Not applicable","Percent","15.73706"
"El Salvador","2010","Not applicable","Not applicable","Percent","15.00178"
"El Salvador","2009","Not applicable","Not applicable","Percent","17.0435"
"El Salvador","2008","Not applicable","Not applicable","Percent","17.75411"
"El Salvador","2007","Not applicable","Not applicable","Percent","19.02553"
"El Salvador","2006","Not applicable","Not applicable","Percent","17.91077"
"El Salvador","2005","Not applicable","Not applicable","Percent","17.5114"
"El Salvador","2003","Not applicable","Not applicable","Percent","17.56778"
"El Salvador","2002","Not applicable","Not applicable","Percent","19.45638"
"El Salvador","2001","Not applicable","Not applicable","Percent","20.56248"
"El Salvador","2000","Not applicable","Not applicable","Percent","22.68908"
"El Salvador","1998","Not applicable","Not applicable","Percent","22.28669"
"El Salvador","1997","Not applicable","Not applicable","Percent","22.2373"
"El Salvador","1996","Not applicable","Not applicable","Percent","24.96799"
"El Salvador","1995","Not applicable","Not applicable","Percent","30.65546"
"El Salvador","1993","Not applicable","Not applicable","Percent","29.99207"
"El Salvador","1992","Not applicable","Not applicable","Percent","32.97339"
"El Salvador","1991","Not applicable","Not applicable","Percent","37.15376"
"El Salvador","1988","Not applicable","Not applicable","Percent","38.06861"
"El Salvador","1987","Not applicable","Not applicable","Percent","38.31366"
"El Salvador","1984","Not applicable","Not applicable","Percent","26.43614"
"El Salvador","1983","Not applicable","Not applicable","Percent","25.4239"
"El Salvador","1982","Not applicable","Not applicable","Percent","23.42951"
"El Salvador","1981","Not applicable","Not applicable","Percent","16.49418"
"El Salvador","1980","Not applicable","Not applicable","Percent","20.3763"
"El Salvador","1978","Not applicable","Not applicable","Percent","16.10088"
"El Salvador","1976","Not applicable","Not applicable","Percent","16.08009"
"El Salvador","1975","Not applicable","Not applicable","Percent","12.63173"
"Equatorial Guinea","2011","Not applicable","Not applicable","Percent","53.44807"
"Equatorial Guinea","2005","Not applicable","Not applicable","Percent","49.1947"
"Equatorial Guinea","1999","Not applicable","Not applicable","Percent","36.91799"
"Eritrea","2013","Not applicable","Not applicable","Percent","57.3804"
"Eritrea","2012","Not applicable","Not applicable","Percent","53.51619"
"Eritrea","2011","Not applicable","Not applicable","Percent","51.72002"
"Eritrea","2010","Not applicable","Not applicable","Percent","53.02424"
"Eritrea","2009","Not applicable","Not applicable","Percent","49.73779"
"Eritrea","2008","Not applicable","Not applicable","Percent","48.02835"
"Eritrea","2007","Not applicable","Not applicable","Percent","44.79779"
"Eritrea","2006","Not applicable","Not applicable","Percent","44.29981"
"Eritrea","2005","Not applicable","Not applicable","Percent","48.4509"
"Eritrea","2004","Not applicable","Not applicable","Percent","75.96548"
"Eritrea","2003","Not applicable","Not applicable","Percent","86.36181"
"Eritrea","2002","Not applicable","Not applicable","Percent","93.27685"
"Eritrea","2001","Not applicable","Not applicable","Percent","94.54005"
"Eritrea","2000","Not applicable","Not applicable","Percent","94.55616"
"Eritrea","1999","Not applicable","Not applicable","Percent","96.7274"
"Eritrea","1997","Not applicable","Not applicable","Percent","93.87344"
"Eritrea","1996","Not applicable","Not applicable","Percent","95.2445"
"Eritrea","1995","Not applicable","Not applicable","Percent","96.41434"
"Eritrea","1994","Not applicable","Not applicable","Percent","94.64378"
"Eritrea","1993","Not applicable","Not applicable","Percent","97.08434"
"Eritrea","1992","Not applicable","Not applicable","Percent","98.1427"
"Estonia","2012","Not applicable","Not applicable","Percent","3.27355"
"Estonia","2011","Not applicable","Not applicable","Percent","2.93103"
"Estonia","2010","Not applicable","Not applicable","Percent","2.61175"
"Estonia","2009","Not applicable","Not applicable","Percent","3.00557"
"Estonia","2008","Not applicable","Not applicable","Percent","2.93206"
"Estonia","2007","Not applicable","Not applicable","Percent","2.7663"
"Estonia","2006","Not applicable","Not applicable","Percent","1.94433"
"Estonia","2005","Not applicable","Not applicable","Percent","1.75671"
"Estonia","2004","Not applicable","Not applicable","Percent","1.38244"
"Estonia","2003","Not applicable","Not applicable","Percent","1.4459"
"Estonia","2002","Not applicable","Not applicable","Percent","1.50118"
"Estonia","2001","Not applicable","Not applicable","Percent","1.11549"
"Estonia","2000","Not applicable","Not applicable","Percent","0.88154"
"Estonia","1999","Not applicable","Not applicable","Percent","0.69264"
"Estonia","1998","Not applicable","Not applicable","Percent","0.50838"
"Estonia","1996","Not applicable","Not applicable","Percent","0.28724"
"Estonia","1995","Not applicable","Not applicable","Percent","0.1142"
"Ethiopia","2011","Not applicable","Not applicable","Percent","97.58218"
"Ethiopia","2010","Not applicable","Not applicable","Percent","95.19593"
"Ethiopia","2009","Not applicable","Not applicable","Percent","94.36613"
"Ethiopia","2008","Not applicable","Not applicable","Percent","95.8469"
"Ethiopia","2007","Not applicable","Not applicable","Percent","95.33067"
"Ethiopia","2005","Not applicable","Not applicable","Percent","100"
"Ethiopia","2004","Not applicable","Not applicable","Percent","100"
"Ethiopia","2003","Not applicable","Not applicable","Percent","100"
"Ethiopia","2002","Not applicable","Not applicable","Percent","100"
"Ethiopia","2001","Not applicable","Not applicable","Percent","100"
"Ethiopia","2000","Not applicable","Not applicable","Percent","100"
"Ethiopia","1999","Not applicable","Not applicable","Percent","100"
"Ethiopia","1998","Not applicable","Not applicable","Percent","100"
"Ethiopia","1997","Not applicable","Not applicable","Percent","100"
"Ethiopia","1995","Not applicable","Not applicable","Percent","100"
"Ethiopia","1994","Not applicable","Not applicable","Percent","100"
"Ethiopia","1993","Not applicable","Not applicable","Percent","100"
"Ethiopia","1992","Not applicable","Not applicable","Percent","100"
