"Reference Area","Time Period","Sex","Age group","Units of measurement","Observation Value"
"Djibouti","2007","Not applicable","Not applicable","Percent","14.32403"
"Djibouti","2006","Not applicable","Not applicable","Percent","12.7677"
"Djibouti","2005","Not applicable","Not applicable","Percent","14.65914"
"Djibouti","2004","Not applicable","Not applicable","Percent","15.46199"
"Djibouti","2003","Not applicable","Not applicable","Percent","13.85558"
"Djibouti","2002","Not applicable","Not applicable","Percent","10.99479"
"Djibouti","2001","Not applicable","Not applicable","Percent","10.5067"
"Djibouti","2000","Not applicable","Not applicable","Percent","6.73719"
"Djibouti","1999","Not applicable","Not applicable","Percent","8.52752"
"Djibouti","1998","Not applicable","Not applicable","Percent","7.96679"
"Djibouti","1997","Not applicable","Not applicable","Percent","7.9575"
"Djibouti","1996","Not applicable","Not applicable","Percent","7.19432"
"Djibouti","1995","Not applicable","Not applicable","Percent","8.30288"
"Djibouti","1994","Not applicable","Not applicable","Percent","9.96819"
"Djibouti","1993","Not applicable","Not applicable","Percent","9.06862"
"Djibouti","1992","Not applicable","Not applicable","Percent","9.30498"
"Djibouti","1991","Not applicable","Not applicable","Percent","8.89106"
"Djibouti","1990","Not applicable","Not applicable","Percent","11.13519"
"Djibouti","1989","Not applicable","Not applicable","Percent","10.13643"
"Djibouti","1988","Not applicable","Not applicable","Percent","9.26016"
"Djibouti","1987","Not applicable","Not applicable","Percent","9.32341"
"Djibouti","1986","Not applicable","Not applicable","Percent","9.88418"
"Djibouti","1985","Not applicable","Not applicable","Percent","5.47641"
"Djibouti","1984","Not applicable","Not applicable","Percent","8.15673"
"Djibouti","1983","Not applicable","Not applicable","Percent","7.35575"
"Djibouti","1982","Not applicable","Not applicable","Percent","8.15517"
"Djibouti","1981","Not applicable","Not applicable","Percent","9.01965"
"Djibouti","1976","Not applicable","Not applicable","Percent","13.19132"
"Djibouti","1975","Not applicable","Not applicable","Percent","16.54846"
"Dominica","2014","Not applicable","Not applicable","Percent","36.77713"
"Dominica","2012","Not applicable","Not applicable","Percent","35.37574"
"Dominica","2011","Not applicable","Not applicable","Percent","34.73826"
"Dominica","2010","Not applicable","Not applicable","Percent","35.10691"
"Dominica","2009","Not applicable","Not applicable","Percent","34.96537"
"Dominica","2008","Not applicable","Not applicable","Percent","34.6039"
"Dominica","2007","Not applicable","Not applicable","Percent","31.92179"
"Dominica","2006","Not applicable","Not applicable","Percent","31.44075"
"Dominica","2005","Not applicable","Not applicable","Percent","30.08156"
"Dominica","2004","Not applicable","Not applicable","Percent","29.55835"
"Dominica","2003","Not applicable","Not applicable","Percent","28.32696"
"Dominica","2002","Not applicable","Not applicable","Percent","27.185"
"Dominica","2001","Not applicable","Not applicable","Percent","26.96413"
"Dominica","2000","Not applicable","Not applicable","Percent","26.29523"
"Dominica","1999","Not applicable","Not applicable","Percent","24.25274"
"Dominica","1994","Not applicable","Not applicable","Percent","4.51568"
"Dominica","1992","Not applicable","Not applicable","Percent","4.53795"
"Dominica","1991","Not applicable","Not applicable","Percent","4.01994"
"Dominica","1986","Not applicable","Not applicable","Percent","4.01945"
"Dominica","1984","Not applicable","Not applicable","Percent","3.64376"
"Dominica","1975","Not applicable","Not applicable","Percent","11.51909"
"Dominican Republic","2014","Not applicable","Not applicable","Percent","23.56005"
"Dominican Republic","2013","Not applicable","Not applicable","Percent","23.51989"
"Dominican Republic","2012","Not applicable","Not applicable","Percent","23.47382"
"Dominican Republic","2011","Not applicable","Not applicable","Percent","23.26517"
"Dominican Republic","2010","Not applicable","Not applicable","Percent","23.13489"
"Dominican Republic","2009","Not applicable","Not applicable","Percent","22.16461"
"Dominican Republic","2008","Not applicable","Not applicable","Percent","20.80349"
"Dominican Republic","2007","Not applicable","Not applicable","Percent","19.32617"
"Dominican Republic","2006","Not applicable","Not applicable","Percent","17.08656"
"Dominican Republic","2005","Not applicable","Not applicable","Percent","17.2783"
"Dominican Republic","1999","Not applicable","Not applicable","Percent","15.79392"
"Dominican Republic","1998","Not applicable","Not applicable","Percent","15.97359"
"Dominican Republic","1997","Not applicable","Not applicable","Percent","14.6487"
"Dominican Republic","1996","Not applicable","Not applicable","Percent","18.03173"
"Dominican Republic","1995","Not applicable","Not applicable","Percent","19.52872"
"Dominican Republic","1994","Not applicable","Not applicable","Percent","20.63087"
"Dominican Republic","1993","Not applicable","Not applicable","Percent","22.87939"
"Dominican Republic","1992","Not applicable","Not applicable","Percent","22.12423"
"Dominican Republic","1991","Not applicable","Not applicable","Percent","21.24724"
"Dominican Republic","1986","Not applicable","Not applicable","Percent","24.05252"
"Dominican Republic","1985","Not applicable","Not applicable","Percent","21.246"
"Dominican Republic","1984","Not applicable","Not applicable","Percent","12.57235"
"Dominican Republic","1983","Not applicable","Not applicable","Percent","12.6037"
"Dominican Republic","1982","Not applicable","Not applicable","Percent","18.78553"
"Dominican Republic","1981","Not applicable","Not applicable","Percent","17.82886"
"Ecuador","2014","Not applicable","Not applicable","Percent","24.31991"
"Ecuador","2013","Not applicable","Not applicable","Percent","24.94584"
"Ecuador","2012","Not applicable","Not applicable","Percent","25.27869"
"Ecuador","2011","Not applicable","Not applicable","Percent","25.77481"
"Ecuador","2010","Not applicable","Not applicable","Percent","26.0191"
"Ecuador","2009","Not applicable","Not applicable","Percent","25.3764"
"Ecuador","2007","Not applicable","Not applicable","Percent","28.16806"
"Ecuador","2006","Not applicable","Not applicable","Percent","28.55096"
"Ecuador","2005","Not applicable","Not applicable","Percent","28.7854"
"Ecuador","2004","Not applicable","Not applicable","Percent","28.15675"
"Ecuador","2003","Not applicable","Not applicable","Percent","27.91767"
"Ecuador","2002","Not applicable","Not applicable","Percent","27.40321"
"Ecuador","2001","Not applicable","Not applicable","Percent","22.6682"
"Ecuador","2000","Not applicable","Not applicable","Percent","21.79535"
"Ecuador","1999","Not applicable","Not applicable","Percent","21.23376"
"Ecuador","1998","Not applicable","Not applicable","Percent","20.22114"
"Ecuador","1997","Not applicable","Not applicable","Percent","19.81493"
"Ecuador","1996","Not applicable","Not applicable","Percent","19.66136"
"Ecuador","1995","Not applicable","Not applicable","Percent","19.53267"
"Ecuador","1994","Not applicable","Not applicable","Percent","19.0616"
"Ecuador","1993","Not applicable","Not applicable","Percent","15.93912"
"Ecuador","1984","Not applicable","Not applicable","Percent","16.06485"
"Ecuador","1981","Not applicable","Not applicable","Percent","15.90111"
"Ecuador","1976","Not applicable","Not applicable","Percent","17.10511"
"Ecuador","1975","Not applicable","Not applicable","Percent","17.31301"
"Egypt","2014","Not applicable","Not applicable","Percent","8.44877"
"Egypt","2007","Not applicable","Not applicable","Percent","7.78797"
"Egypt","2006","Not applicable","Not applicable","Percent","7.81434"
"Egypt","2005","Not applicable","Not applicable","Percent","7.26253"
"Egypt","2004","Not applicable","Not applicable","Percent","7.97066"
"Egypt","2003","Not applicable","Not applicable","Percent","8.95009"
"Egypt","2001","Not applicable","Not applicable","Percent","8.87012"
"Egypt","1997","Not applicable","Not applicable","Percent","6.69045"
"Egypt","1996","Not applicable","Not applicable","Percent","6.51681"
"Egypt","1994","Not applicable","Not applicable","Percent","6.24855"
"Egypt","1991","Not applicable","Not applicable","Percent","5.76234"
"Egypt","1990","Not applicable","Not applicable","Percent","5.53734"
"Egypt","1987","Not applicable","Not applicable","Percent","4.87123"
"Egypt","1986","Not applicable","Not applicable","Percent","4.80864"
"Egypt","1984","Not applicable","Not applicable","Percent","7.33675"
"Egypt","1983","Not applicable","Not applicable","Percent","4.78562"
"Egypt","1982","Not applicable","Not applicable","Percent","4.87841"
"Egypt","1981","Not applicable","Not applicable","Percent","4.95499"
"El Salvador","2014","Not applicable","Not applicable","Percent","12.52633"
"El Salvador","2013","Not applicable","Not applicable","Percent","10.79013"
"El Salvador","2012","Not applicable","Not applicable","Percent","10.3815"
"El Salvador","2011","Not applicable","Not applicable","Percent","10.10591"
"El Salvador","2010","Not applicable","Not applicable","Percent","9.66463"
"El Salvador","2009","Not applicable","Not applicable","Percent","10.43721"
"El Salvador","2008","Not applicable","Not applicable","Percent","10.653"
"El Salvador","2007","Not applicable","Not applicable","Percent","10.29384"
"El Salvador","2006","Not applicable","Not applicable","Percent","10.09439"
"El Salvador","2005","Not applicable","Not applicable","Percent","9.75032"
"El Salvador","2003","Not applicable","Not applicable","Percent","9.67554"
"El Salvador","2002","Not applicable","Not applicable","Percent","10.37091"
"El Salvador","2001","Not applicable","Not applicable","Percent","10.78876"
"El Salvador","2000","Not applicable","Not applicable","Percent","11.17359"
"El Salvador","1998","Not applicable","Not applicable","Percent","10.97599"
"Equatorial Guinea","2012","Not applicable","Not applicable","Percent","54.20139"
"Equatorial Guinea","2011","Not applicable","Not applicable","Percent","53.12885"
"Equatorial Guinea","2010","Not applicable","Not applicable","Percent","50.49553"
"Equatorial Guinea","2009","Not applicable","Not applicable","Percent","47.10557"
"Equatorial Guinea","2008","Not applicable","Not applicable","Percent","47.06347"
"Equatorial Guinea","2005","Not applicable","Not applicable","Percent","29.91465"
"Equatorial Guinea","1999","Not applicable","Not applicable","Percent","32.82626"
"Equatorial Guinea","1994","Not applicable","Not applicable","Percent","8.66919"
"Eritrea","2013","Not applicable","Not applicable","Percent","9.4228"
"Eritrea","2012","Not applicable","Not applicable","Percent","8.01059"
"Eritrea","2011","Not applicable","Not applicable","Percent","7.34626"
"Eritrea","2010","Not applicable","Not applicable","Percent","7.88159"
"Eritrea","2009","Not applicable","Not applicable","Percent","8.98913"
"Eritrea","2008","Not applicable","Not applicable","Percent","9.06972"
"Eritrea","2007","Not applicable","Not applicable","Percent","8.75985"
"Eritrea","2006","Not applicable","Not applicable","Percent","8.16114"
"Eritrea","2005","Not applicable","Not applicable","Percent","7.91021"
"Eritrea","2004","Not applicable","Not applicable","Percent","7.76913"
"Eritrea","2003","Not applicable","Not applicable","Percent","7.95159"
"Eritrea","2002","Not applicable","Not applicable","Percent","8.25638"
"Eritrea","2001","Not applicable","Not applicable","Percent","9.32737"
"Eritrea","2000","Not applicable","Not applicable","Percent","10.05809"
"Eritrea","1999","Not applicable","Not applicable","Percent","11.12867"
"Eritrea","1997","Not applicable","Not applicable","Percent","12.28644"
"Eritrea","1996","Not applicable","Not applicable","Percent","12.6797"
"Eritrea","1995","Not applicable","Not applicable","Percent","13.55317"
"Eritrea","1994","Not applicable","Not applicable","Percent","15.33856"
"Eritrea","1993","Not applicable","Not applicable","Percent","17.08096"
"Eritrea","1992","Not applicable","Not applicable","Percent","22.03155"
"Eritrea","1991","Not applicable","Not applicable","Percent","31.35937"
"Eritrea","1990","Not applicable","Not applicable","Percent","28.77819"
"Eritrea","1989","Not applicable","Not applicable","Percent","28.51973"
"Estonia","2013","Not applicable","Not applicable","Percent","4.78557"
"Estonia","2012","Not applicable","Not applicable","Percent","4.4674"
"Estonia","2011","Not applicable","Not applicable","Percent","4.18868"
"Estonia","2010","Not applicable","Not applicable","Percent","4.07237"
"Estonia","2009","Not applicable","Not applicable","Percent","3.96123"
"Estonia","2008","Not applicable","Not applicable","Percent","3.04305"
"Estonia","2007","Not applicable","Not applicable","Percent","2.76484"
"Estonia","2006","Not applicable","Not applicable","Percent","2.6285"
"Estonia","2005","Not applicable","Not applicable","Percent","2.04117"
"Estonia","2004","Not applicable","Not applicable","Percent","1.97181"
"Estonia","2003","Not applicable","Not applicable","Percent","1.86182"
"Estonia","2002","Not applicable","Not applicable","Percent","1.86953"
"Estonia","2001","Not applicable","Not applicable","Percent","1.77851"
"Estonia","2000","Not applicable","Not applicable","Percent","1.31436"
"Estonia","1999","Not applicable","Not applicable","Percent","1.31522"
"Estonia","1996","Not applicable","Not applicable","Percent","1.23053"
"Ethiopia","2014","Not applicable","Not applicable","Percent","4.15648"
"Ethiopia","2012","Not applicable","Not applicable","Percent","4.00206"
"Ethiopia","2011","Not applicable","Not applicable","Percent","5.35539"
"Ethiopia","2010","Not applicable","Not applicable","Percent","6.00526"
"Ethiopia","2009","Not applicable","Not applicable","Percent","6.00549"
"Ethiopia","2008","Not applicable","Not applicable","Percent","5.42014"
"Ethiopia","2003","Not applicable","Not applicable","Percent","5.28217"
"Ethiopia","1998","Not applicable","Not applicable","Percent","6.23411"
"Ethiopia","1997","Not applicable","Not applicable","Percent","6.68856"
"Ethiopia","1996","Not applicable","Not applicable","Percent","7.58807"
"Ethiopia","1995","Not applicable","Not applicable","Percent","9.10039"
"Ethiopia","1994","Not applicable","Not applicable","Percent","10.62003"
"Ethiopia","1993","Not applicable","Not applicable","Percent","11.69232"
"Ethiopia","1992","Not applicable","Not applicable","Percent","13.63986"
"Ethiopia","1991","Not applicable","Not applicable","Percent","12.5326"
"Ethiopia","1990","Not applicable","Not applicable","Percent","11.46666"
"Ethiopia","1989","Not applicable","Not applicable","Percent","10.71837"
"Ethiopia","1988","Not applicable","Not applicable","Percent","10.34322"
"Ethiopia","1987","Not applicable","Not applicable","Percent","10.50496"
"Ethiopia","1986","Not applicable","Not applicable","Percent","11.04682"
"Ethiopia","1985","Not applicable","Not applicable","Percent","11.57462"
"Ethiopia","1984","Not applicable","Not applicable","Percent","12.30508"
"Ethiopia","1983","Not applicable","Not applicable","Percent","12.54483"
"Ethiopia","1982","Not applicable","Not applicable","Percent","13.61482"
"Ethiopia","1981","Not applicable","Not applicable","Percent","15.58138"
"Fiji","2008","Not applicable","Not applicable","Percent","99.08234"
"Fiji","2004","Not applicable","Not applicable","Percent","98.89554"
"Fiji","1998","Not applicable","Not applicable","Percent","99.24663"
"Fiji","1997","Not applicable","Not applicable","Percent","95.87376"
"Fiji","1996","Not applicable","Not applicable","Percent","95.95387"
"Fiji","1995","Not applicable","Not applicable","Percent","95.87629"
"Fiji","1994","Not applicable","Not applicable","Percent","95.99555"
"Fiji","1992","Not applicable","Not applicable","Percent","95.89529"
"Finland","2014","Not applicable","Not applicable","Percent","1.72131"
"Finland","2013","Not applicable","Not applicable","Percent","1.68699"
"Finland","2012","Not applicable","Not applicable","Percent","1.66971"
"Finland","2011","Not applicable","Not applicable","Percent","1.59831"
"Finland","2010","Not applicable","Not applicable","Percent","1.49398"
"Finland","2009","Not applicable","Not applicable","Percent","1.42782"
"Finland","2008","Not applicable","Not applicable","Percent","1.37716"
"Finland","2007","Not applicable","Not applicable","Percent","1.33049"
"Finland","2006","Not applicable","Not applicable","Percent","1.29149"
"Finland","2005","Not applicable","Not applicable","Percent","1.27113"
"Finland","2004","Not applicable","Not applicable","Percent","1.22572"
"Finland","2003","Not applicable","Not applicable","Percent","1.21149"
"Finland","2002","Not applicable","Not applicable","Percent","1.18927"
"Finland","2001","Not applicable","Not applicable","Percent","1.17736"
"Finland","2000","Not applicable","Not applicable","Percent","1.13951"
"Finland","1999","Not applicable","Not applicable","Percent","1.11118"
"Finland","1998","Not applicable","Not applicable","Percent","1.06356"
"Finland","1997","Not applicable","Not applicable","Percent","0.99992"
"Finland","1996","Not applicable","Not applicable","Percent","0.97771"
"Finland","1995","Not applicable","Not applicable","Percent","0.92537"
"Finland","1994","Not applicable","Not applicable","Percent","0.91637"
"Finland","1993","Not applicable","Not applicable","Percent","0.89164"
"Finland","1992","Not applicable","Not applicable","Percent","0.88567"
"Finland","1991","Not applicable","Not applicable","Percent","0.89404"
"Finland","1990","Not applicable","Not applicable","Percent","0.87748"
"Finland","1989","Not applicable","Not applicable","Percent","0.80359"
"France","2014","Not applicable","Not applicable","Percent","14.65208"
"France","2013","Not applicable","Not applicable","Percent","14.66122"
"France","2012","Not applicable","Not applicable","Percent","14.84317"
"France","2011","Not applicable","Not applicable","Percent","14.77835"
"France","2010","Not applicable","Not applicable","Percent","14.82698"
"France","2009","Not applicable","Not applicable","Percent","14.86521"
"France","2008","Not applicable","Not applicable","Percent","14.9552"
"France","2007","Not applicable","Not applicable","Percent","14.87519"
"France","2006","Not applicable","Not applicable","Percent","14.95012"
"France","2005","Not applicable","Not applicable","Percent","15.05423"
"France","2004","Not applicable","Not applicable","Percent","14.70989"
"France","2003","Not applicable","Not applicable","Percent","14.56379"
"France","2002","Not applicable","Not applicable","Percent","14.56854"
"France","2001","Not applicable","Not applicable","Percent","14.56843"
"France","2000","Not applicable","Not applicable","Percent","14.55632"
"France","1999","Not applicable","Not applicable","Percent","14.57624"
"France","1997","Not applicable","Not applicable","Percent","14.53641"
"France","1996","Not applicable","Not applicable","Percent","14.34345"
"France","1994","Not applicable","Not applicable","Percent","14.45183"
"France","1993","Not applicable","Not applicable","Percent","14.71815"
"France","1992","Not applicable","Not applicable","Percent","14.73445"
"France","1991","Not applicable","Not applicable","Percent","14.75102"
"France","1990","Not applicable","Not applicable","Percent","14.81079"
"France","1989","Not applicable","Not applicable","Percent","14.8318"
"France","1988","Not applicable","Not applicable","Percent","14.95986"
"France","1987","Not applicable","Not applicable","Percent","15.0333"
"France","1986","Not applicable","Not applicable","Percent","15.07066"
"France","1985","Not applicable","Not applicable","Percent","15.07858"
"France","1984","Not applicable","Not applicable","Percent","14.81699"
"France","1983","Not applicable","Not applicable","Percent","14.62288"
"France","1982","Not applicable","Not applicable","Percent","14.49817"
"France","1981","Not applicable","Not applicable","Percent","14.50299"
"France","1977","Not applicable","Not applicable","Percent","14.15926"
"France","1976","Not applicable","Not applicable","Percent","14.06885"
"France","1975","Not applicable","Not applicable","Percent","14.0539"
"Gabon","2011","Not applicable","Not applicable","Percent","43.85839"
"Gabon","2003","Not applicable","Not applicable","Percent","29.31569"
"Gabon","2002","Not applicable","Not applicable","Percent","29.04839"
"Gabon","2001","Not applicable","Not applicable","Percent","28.22132"
"Gabon","1999","Not applicable","Not applicable","Percent","17.16156"
"Gabon","1997","Not applicable","Not applicable","Percent","29.23204"
"Gabon","1996","Not applicable","Not applicable","Percent","28.93978"
"Gabon","1995","Not applicable","Not applicable","Percent","28.70884"
"Gabon","1992","Not applicable","Not applicable","Percent","30.95238"
"Gabon","1989","Not applicable","Not applicable","Percent","31.07964"
"Gabon","1988","Not applicable","Not applicable","Percent","32.49184"
"Gabon","1987","Not applicable","Not applicable","Percent","33.16081"
"Gabon","1986","Not applicable","Not applicable","Percent","33.36093"
"Gabon","1985","Not applicable","Not applicable","Percent","34.84982"
"Gabon","1984","Not applicable","Not applicable","Percent","36.03405"
"Gabon","1983","Not applicable","Not applicable","Percent","36.89017"
"Gabon","1982","Not applicable","Not applicable","Percent","37.97467"
"Gabon","1981","Not applicable","Not applicable","Percent","38.99511"
"Gabon","1975","Not applicable","Not applicable","Percent","45.4842"
"Gambia","2014","Not applicable","Not applicable","Percent","27.99894"
"Gambia","2013","Not applicable","Not applicable","Percent","29.86244"
"Gambia","2012","Not applicable","Not applicable","Percent","28.20192"
"Gambia","2011","Not applicable","Not applicable","Percent","27.04786"
"Gambia","2010","Not applicable","Not applicable","Percent","25.70465"
"Gambia","2008","Not applicable","Not applicable","Percent","20.14566"
"Gambia","2007","Not applicable","Not applicable","Percent","20.77772"
"Gambia","2006","Not applicable","Not applicable","Percent","16.7756"
"Gambia","2005","Not applicable","Not applicable","Percent","16.1697"
"Gambia","2004","Not applicable","Not applicable","Percent","14.91714"
"Gambia","2003","Not applicable","Not applicable","Percent","15.14463"
"Gambia","2002","Not applicable","Not applicable","Percent","15.11487"
"Gambia","2001","Not applicable","Not applicable","Percent","15.1753"
"Gambia","2000","Not applicable","Not applicable","Percent","13.6486"
"Gambia","1999","Not applicable","Not applicable","Percent","13.69247"
"Gambia","1993","Not applicable","Not applicable","Percent","14.6604"
"Gambia","1985","Not applicable","Not applicable","Percent","18.14075"
"Gambia","1977","Not applicable","Not applicable","Percent","15.76059"
"Gambia","1976","Not applicable","Not applicable","Percent","16.39924"
"Gambia","1975","Not applicable","Not applicable","Percent","16.39315"
"Georgia","2014","Not applicable","Not applicable","Percent","9.62047"
"Georgia","2013","Not applicable","Not applicable","Percent","9.57845"
"Georgia","2012","Not applicable","Not applicable","Percent","9.50408"
"Georgia","2011","Not applicable","Not applicable","Percent","9.50658"
"Georgia","2010","Not applicable","Not applicable","Percent","8.73773"
"Georgia","2009","Not applicable","Not applicable","Percent","8.25497"
"Georgia","2008","Not applicable","Not applicable","Percent","7.20254"
"Georgia","2007","Not applicable","Not applicable","Percent","6.44998"
"Georgia","2006","Not applicable","Not applicable","Percent","5.94617"
"Georgia","2005","Not applicable","Not applicable","Percent","3.50835"
"Georgia","2004","Not applicable","Not applicable","Percent","2.68608"
"Georgia","2003","Not applicable","Not applicable","Percent","2.53074"
"Georgia","2002","Not applicable","Not applicable","Percent","1.77823"
"Georgia","2001","Not applicable","Not applicable","Percent","2.14962"
"Georgia","2000","Not applicable","Not applicable","Percent","1.84312"
"Georgia","1999","Not applicable","Not applicable","Percent","0.46316"
"Georgia","1998","Not applicable","Not applicable","Percent","0.99063"
"Germany","2014","Not applicable","Not applicable","Percent","4.7877"
"Germany","2013","Not applicable","Not applicable","Percent","4.64817"
"Germany","2012","Not applicable","Not applicable","Percent","4.49279"
"Germany","2011","Not applicable","Not applicable","Percent","4.341"
"Germany","2010","Not applicable","Not applicable","Percent","4.10954"
"Germany","2009","Not applicable","Not applicable","Percent","3.87058"
"Germany","2008","Not applicable","Not applicable","Percent","3.61188"
"Germany","2007","Not applicable","Not applicable","Percent","3.33789"
"Germany","2006","Not applicable","Not applicable","Percent","3.32308"
"Germany","2005","Not applicable","Not applicable","Percent","3.11953"
"Germany","2004","Not applicable","Not applicable","Percent","2.86094"
"Germany","2003","Not applicable","Not applicable","Percent","2.71947"
"Germany","2002","Not applicable","Not applicable","Percent","2.56737"
"Germany","2001","Not applicable","Not applicable","Percent","2.38624"
"Germany","2000","Not applicable","Not applicable","Percent","2.21488"
"Germany","1999","Not applicable","Not applicable","Percent","2.07296"
"Germany","1997","Not applicable","Not applicable","Percent","1.88717"
"Germany","1996","Not applicable","Not applicable","Percent","1.86211"
"Germany","1995","Not applicable","Not applicable","Percent","1.82753"
"Germany","1994","Not applicable","Not applicable","Percent","1.78934"
"Germany","1993","Not applicable","Not applicable","Percent","1.76384"
"Ghana","2015","Not applicable","Not applicable","Percent","25.27035"
"Ghana","2014","Not applicable","Not applicable","Percent","23.2262"
"Ghana","2013","Not applicable","Not applicable","Percent","23.12131"
"Ghana","2012","Not applicable","Not applicable","Percent","22.0874"
"Ghana","2011","Not applicable","Not applicable","Percent","19.28595"
"Ghana","2009","Not applicable","Not applicable","Percent","17.95991"
"Ghana","2008","Not applicable","Not applicable","Percent","17.2911"
"Ghana","2007","Not applicable","Not applicable","Percent","16.08416"
"Ghana","2006","Not applicable","Not applicable","Percent","15.1821"
"Ghana","2005","Not applicable","Not applicable","Percent","20.52243"
"Ghana","2004","Not applicable","Not applicable","Percent","17.99753"
"Ghana","2003","Not applicable","Not applicable","Percent","15.97672"
"Ghana","2002","Not applicable","Not applicable","Percent","18.27555"
"Ghana","2001","Not applicable","Not applicable","Percent","17.12876"
"Ghana","2000","Not applicable","Not applicable","Percent","17.4119"
"Ghana","1999","Not applicable","Not applicable","Percent","13.32103"
"Ghana","1997","Not applicable","Not applicable","Percent","13.12797"
"Ghana","1996","Not applicable","Not applicable","Percent","10.98954"
"Ghana","1995","Not applicable","Not applicable","Percent","10.85297"
"Ghana","1994","Not applicable","Not applicable","Percent","10.67162"
"Ghana","1993","Not applicable","Not applicable","Percent","9.71983"
"Ghana","1992","Not applicable","Not applicable","Percent","10.16001"
"Ghana","1991","Not applicable","Not applicable","Percent","7.31327"
"Ghana","1989","Not applicable","Not applicable","Percent","6.29601"
"Ghana","1988","Not applicable","Not applicable","Percent","6.47468"
"Ghana","1987","Not applicable","Not applicable","Percent","6.27139"
"Gibraltar","2009","Not applicable","Not applicable","Percent","10.10753"
"Gibraltar","2008","Not applicable","Not applicable","Percent","9.2806"
"Gibraltar","2001","Not applicable","Not applicable","Percent","4.4594"
"Gibraltar","2000","Not applicable","Not applicable","Percent","4.81826"
"Gibraltar","1985","Not applicable","Not applicable","Percent","5.4417"
"Gibraltar","1984","Not applicable","Not applicable","Percent","5.96455"
"Gibraltar","1982","Not applicable","Not applicable","Percent","7.173"
"Gibraltar","1981","Not applicable","Not applicable","Percent","7.49091"
"Gibraltar","1977","Not applicable","Not applicable","Percent","15.42772"
"Gibraltar","1976","Not applicable","Not applicable","Percent","14.70798"
"Gibraltar","1975","Not applicable","Not applicable","Percent","17.43385"
"Greece","2013","Not applicable","Not applicable","Percent","6.50494"
"Greece","2012","Not applicable","Not applicable","Percent","6.78814"
"Greece","2011","Not applicable","Not applicable","Percent","6.88989"
"Greece","2010","Not applicable","Not applicable","Percent","7.23688"
"Greece","2007","Not applicable","Not applicable","Percent","7.16527"
"Greece","2006","Not applicable","Not applicable","Percent","7.11968"
"Greece","2005","Not applicable","Not applicable","Percent","7.24869"
"Greece","2004","Not applicable","Not applicable","Percent","7.47674"
"Greece","2003","Not applicable","Not applicable","Percent","7.63129"
"Greece","2002","Not applicable","Not applicable","Percent","7.11928"
"Greece","2001","Not applicable","Not applicable","Percent","6.30817"
"Greece","2000","Not applicable","Not applicable","Percent","7.01752"
"Greece","1999","Not applicable","Not applicable","Percent","6.86687"
"Greece","1998","Not applicable","Not applicable","Percent","6.91527"
"Greece","1997","Not applicable","Not applicable","Percent","5.79136"
"Greece","1996","Not applicable","Not applicable","Percent","5.99304"
"Greece","1995","Not applicable","Not applicable","Percent","6.02118"
"Greece","1994","Not applicable","Not applicable","Percent","6.23517"
"Greece","1993","Not applicable","Not applicable","Percent","6.20583"
"Greece","1992","Not applicable","Not applicable","Percent","7.25519"
"Greece","1991","Not applicable","Not applicable","Percent","7.06335"
"Greece","1990","Not applicable","Not applicable","Percent","6.79811"
"Greece","1989","Not applicable","Not applicable","Percent","6.55457"
"Greece","1988","Not applicable","Not applicable","Percent","6.22767"
"Greece","1987","Not applicable","Not applicable","Percent","5.97948"
"Greece","1986","Not applicable","Not applicable","Percent","5.82088"
"Greece","1985","Not applicable","Not applicable","Percent","6.03902"
"Greece","1984","Not applicable","Not applicable","Percent","5.93366"
"Greece","1983","Not applicable","Not applicable","Percent","6.22364"
"Greece","1982","Not applicable","Not applicable","Percent","6.33772"
"Greece","1981","Not applicable","Not applicable","Percent","6.38079"
"Greece","1975","Not applicable","Not applicable","Percent","7.98849"
"Grenada","2014","Not applicable","Not applicable","Percent","76.91601"
"Grenada","2013","Not applicable","Not applicable","Percent","77.32468"
"Grenada","2010","Not applicable","Not applicable","Percent","77.30367"
"Grenada","2009","Not applicable","Not applicable","Percent","79.03567"
"Grenada","2008","Not applicable","Not applicable","Percent","78.50501"
"Grenada","2007","Not applicable","Not applicable","Percent","77.48489"
"Grenada","2003","Not applicable","Not applicable","Percent","75.58742"
"Grenada","2002","Not applicable","Not applicable","Percent","75.65312"
"Grenada","1997","Not applicable","Not applicable","Percent","7.65667"
"Grenada","1996","Not applicable","Not applicable","Percent","8.47988"
"Grenada","1995","Not applicable","Not applicable","Percent","7.83103"
"Grenada","1994","Not applicable","Not applicable","Percent","7.53898"
"Grenada","1993","Not applicable","Not applicable","Percent","7.59902"
"Grenada","1992","Not applicable","Not applicable","Percent","9.71215"
"Grenada","1991","Not applicable","Not applicable","Percent","8.65681"
"Grenada","1990","Not applicable","Not applicable","Percent","7.34619"
"Grenada","1988","Not applicable","Not applicable","Percent","5.41934"
"Grenada","1987","Not applicable","Not applicable","Percent","6.30184"
"Grenada","1986","Not applicable","Not applicable","Percent","5.88947"
"Grenada","1985","Not applicable","Not applicable","Percent","2.43434"
"Grenada","1984","Not applicable","Not applicable","Percent","4.19345"
"Grenada","1983","Not applicable","Not applicable","Percent","2.30456"
"Grenada","1981","Not applicable","Not applicable","Percent","92.12215"
"Guatemala","2014","Not applicable","Not applicable","Percent","11.12744"
"Guatemala","2012","Not applicable","Not applicable","Percent","10.60938"
"Guatemala","2011","Not applicable","Not applicable","Percent","10.21207"
